drugname1	drugname2	cell_line	synergy	fold
PROBUCOL	IMIPRAMINE	KBM-7	3.21	3
RISPERIDONE	FENOPROFEN	KBM-7	0.51	7
METFORMIN	LUBIPROSTONE	KBM-7	1.72	1
FLUMAZENIL	MEBUTAMATE	KBM-7	-0.96	4
OSELTAMIVIR	TINIDAZOLE	KBM-7	0.73	3
BOSENTAN	TRIMETHOPRIM	KBM-7	-0.75	7
ABACAVIR	RISPERIDONE	KBM-7	-3.18	0
MINOXIDIL	D-CYCLOSERINE	KBM-7	-1.36	2
MIGLUSTAT	THALIDOMIDE	KBM-7	-0.25	3
METRONIDAZOLE	FLUMAZENIL	KBM-7	2.95	4
DEXCHLORPHENIRAMINE	MIGLUSTAT	KBM-7	0.77	9
SULBACTAM	VARENICLINE	KBM-7	0.81	6
TRIOXSALEN	ALTRETAMINE	KBM-7	2.91	7
ASENAPINE	METFORMIN	KBM-7	2.9	4
BUMETANIDE	CARGLUMIC ACID	KBM-7	0.92	5
OSELTAMIVIR	NORCISAPRIDE	KBM-7	0.76	7
MECAMYLAMINE	VALPROIC ACID	KBM-7	1.92	2
THEOPHYLLINE	METAXALONE	KBM-7	0.58	7
STANOZOLOL	MIGLUSTAT	KBM-7	0.79	6
SORAFENIB	CISAPRIDE	KBM-7	2.53	9
MEBENDAZOLE	GUANADREL	KBM-7	-2.13	1
ZALCITABINE	NORCISAPRIDE	KBM-7	1.51	5
LUBIPROSTONE	BOSENTAN	KBM-7	0.75	1
ASENAPINE	OXYPHENONIUM BROMIDE	KBM-7	2.91	1
ZALEPLON	FENOPROFEN	KBM-7	1.63	5
MESALAZINE	DUTASTERIDE	KBM-7	2.95	0
NISOLDIPINE	METAXALONE	KBM-7	1.76	9
MIGLUSTAT	DICHLORPHENAMIDE	KBM-7	-2.15	0
TRIMETHOPRIM	RAMELTEON	KBM-7	-1.71	6
AMOXAPINE	RUFINAMIDE	KBM-7	-1.32	0
DEXMEDETOMIDINE	VARENICLINE	KBM-7	2.61	5
GUANADREL	HYDROXYMETRONIDAZOLE	KBM-7	-3.1	3
MEMANTINE	MIGLUSTAT	KBM-7	0.85	6
DEXCHLORPHENIRAMINE	FLUMAZENIL	KBM-7	1.52	8
6-HYDROXYBUSPIRONE	ILOPROST	KBM-7	0.87	6
PENTOSTATIN	FEBUXOSTAT	KBM-7	-1.92	1
VECURONIUM BROMIDE	AMOXAPINE	KBM-7	-0.26	3
ZALCITABINE	MIGLUSTAT	KBM-7	0.86	1
CARGLUMIC ACID	SULFAMETER	KBM-7	1.62	8
ENOXACIN	DOPAMINE	KBM-7	0.8	3
EZETIMIBE	METRONIDAZOLE	KBM-7	2.88	6
OLMESARTAN MEDOXOMIL	MIGLUSTAT	KBM-7	0.89	1
DEXCHLORPHENIRAMINE	BOSENTAN	KBM-7	1.56	1
FEBUXOSTAT	LEVETIRACETAM	KBM-7	-2.9	9
ANASTROZOLE	PYRAZINAMIDE	KBM-7	1.29	9
CEVIMELINE	HYDROXYMETRONIDAZOLE	KBM-7	1.74	5
AMANTADINE	PYRAZINAMIDE	KBM-7	-0.67	3
3-AMINO-2-OXAZOLIDINONE	HYDROXYMETRONIDAZOLE	KBM-7	1.75	3
OLMESARTAN MEDOXOMIL	DUTASTERIDE	KBM-7	1.25	3
VECURONIUM BROMIDE	NORCISAPRIDE	KBM-7	-0.2	7
DICHLORPHENAMIDE	VARENICLINE	KBM-7	-3.07	8
ARMODAFINIL	CILASTATIN	KBM-7	2.87	2
METHYCLOTHIAZIDE	RUFINAMIDE	KBM-7	2.5	0
MARAVIROC	AMOXAPINE	KBM-7	-0.18	3
OXYPHENONIUM BROMIDE	CHLOROQUINE	KBM-7	2.06	6
CEVIMELINE	PROBENECID	KBM-7	-0.44	8
LEVONORGESTREL	AMOXAPINE	KBM-7	-0.43	5
CEVIMELINE	AMANTADINE	KBM-7	0.39	7
ISOSORBIDE DINITRATE	MARAVIROC	KBM-7	0.94	9
MEMANTINE	PROPYLTHIOURACIL	KBM-7	1.12	6
TRIFLUOPERAZINE	ETHINYL ESTRADIOL	KBM-7	0.24	6
PRIMIDONE	DOPAMINE	KBM-7	0.89	9
D-CYCLOSERINE	GABAPENTIN	KBM-7	-2.19	3
ISONIAZID	VALPROIC ACID	KBM-7	-0.53	0
MECAMYLAMINE	OSELTAMIVIR ACID	KBM-7	0.77	2
CISAPRIDE	ACARBOSE	KBM-7	1.72	7
NATEGLINIDE	ALISKIREN	KBM-7	1.97	4
DUTASTERIDE	DEXCHLORPHENIRAMINE	KBM-7	2.55	0
MILRINONE	OSELTAMIVIR ACID	KBM-7	0.79	2
THIOTEPA	BUSULFAN	KBM-7	2.44	3
3-AMINO-2-OXAZOLIDINONE	PIPERAZINE HEXAHYDRATE	KBM-7	1.21	9
MILRINONE	SN-38	KBM-7	1.08	4
METHYLERGONOVINE	OXYPHENONIUM BROMIDE	KBM-7	1.87	5
MINOXIDIL SULFATE	PINACIDIL	KBM-7	-0.18	7
STANOZOLOL	PENTOSTATIN	KBM-7	2.24	6
TRAZODONE	EFLORNITHINE	KBM-7	-3.21	5
OSELTAMIVIR	DIETHYLCARBAMAZINE	KBM-7	1.01	8
AZATADINE	PROBENECID	KBM-7	-0.34	6
TETRABENAZINE	DUTASTERIDE	KBM-7	1.58	2
ILOPROST	PRIMIDONE	KBM-7	1.62	7
TRIFLUPROMAZINE	TERAZOSIN	KBM-7	-2.67	9
BUMETANIDE	TERAZOSIN	KBM-7	1.19	3
PRAZIQUANTEL	ACETOHEXAMIDE	KBM-7	1.64	2
METYROSINE	ITRACONAZOLE	KBM-7	-2.76	0
3-AMINO-2-OXAZOLIDINONE	TRAZODONE	KBM-7	-2.15	4
ENALAPRILAT	GALANTAMINE	KBM-7	1.43	8
GABAPENTIN	LITHIUM CITRATE	KBM-7	3.86	7
OLMESARTAN	TESTOSTERONE	KBM-7	-2.79	3
PINACIDIL	METRONIDAZOLE	KBM-7	1.17	3
PRAZIQUANTEL	LAMOTRIGINE	KBM-7	-0.02	7
BUSPIRONE	ETHINYL ESTRADIOL	KBM-7	2.15	7
CILASTATIN	THEOPHYLLINE	KBM-7	1.9	4
SULBACTAM	CEFMENOXIME	KBM-7	1.12	1
RAMELTEON	ARGATROBAN	KBM-7	2.67	1
ISONIAZID	MINOXIDIL SULFATE	KBM-7	-0.4	5
SAXAGLIPTIN	RISPERIDONE	KBM-7	1.76	8
HYDROXYMETRONIDAZOLE	SN-38	KBM-7	0.94	3
DIHYDROERGOTAMINE	PROBENECID	KBM-7	-0.25	1
RILUZOLE	MINOXIDIL SULFATE	KBM-7	-1.22	1
CLOFIBRATE	ZALCITABINE	KBM-7	2.23	7
FLUMAZENIL	EPTIFIBATIDE	KBM-7	2.31	0
LITHIUM CITRATE	NORCISAPRIDE	KBM-7	1.87	4
NORCISAPRIDE	6-HYDROXYBUSPIRONE	KBM-7	0.86	7
TRAZODONE	DOPAMINE	KBM-7	-3.07	5
MEPHENYTOIN	SULBACTAM	KBM-7	-0.9	3
ACARBOSE	RAMELTEON	KBM-7	3.41	3
IMIPRAMINE	RAMELTEON	KBM-7	2.62	9
NATEGLINIDE	METYROSINE	KBM-7	2.4	5
LEVETIRACETAM	TERAZOSIN	KBM-7	2.82	1
RAMELTEON	RUFINAMIDE	KBM-7	2.79	8
DIHYDROERGOTAMINE	ENTACAPONE	KBM-7	2.48	7
FEBUXOSTAT	PIPERAZINE HEXAHYDRATE	KBM-7	-2.6	5
PARGYLINE	MEBENDAZOLE	KBM-7	2.11	3
VECURONIUM BROMIDE	RISPERIDONE	KBM-7	0.1	1
TESTOLACTONE	GUANADREL	KBM-7	-1.72	7
METHYCLOTHIAZIDE	VARENICLINE	KBM-7	2.78	0
DIPHENIDOL	HYDROXYMETRONIDAZOLE	KBM-7	2.05	1
SPIRONOLACTONE	SULFAMETER	KBM-7	-3.12	9
MEPHENYTOIN	METAXALONE	KBM-7	-0.85	1
BUSPIRONE	LUMEFANTRINE	KBM-7	2.59	8
ZALEPLON	ARMODAFINIL	KBM-7	2.05	7
BOSENTAN	ZALEPLON	KBM-7	1.1	0
CITALOPRAM	DEXCHLORPHENIRAMINE	KBM-7	2.92	7
AZATADINE	BACLOFEN	KBM-7	2.66	2
ENALAPRILAT	TRIAMTERENE	KBM-7	1.6	5
MARAVIROC	MEPHENYTOIN	KBM-7	0.19	8
METAXALONE	PINACIDIL	KBM-7	1.97	1
TRANEXAMIC ACID	ACETAZOLAMIDE	KBM-7	3.3	8
EPTIFIBATIDE	VARENICLINE	KBM-7	1.73	2
ARGATROBAN	DOPAMINE	KBM-7	1.17	0
ISOSORBIDE DINITRATE	TOLAZOLINE	KBM-7	1.23	9
THEOPHYLLINE	PROBENECID	KBM-7	-0.14	1
TRIMETHOPRIM	ATENOLOL	KBM-7	-1.28	2
MIGLUSTAT	TINIDAZOLE	KBM-7	0.23	7
MEBENDAZOLE	ENOXACIN	KBM-7	2.66	3
ILOPROST	3-AMINO-2-OXAZOLIDINONE	KBM-7	1.82	0
OXYPHENONIUM BROMIDE	TESTOSTERONE	KBM-7	-2.61	9
CEVIMELINE	NALTREXONE	KBM-7	2.32	5
ETHINYL ESTRADIOL	ABACAVIR	KBM-7	-1.67	1
ASENAPINE	FOMEPIZOLE	KBM-7	3.38	7
MEMANTINE	TETRABENAZINE	KBM-7	1.45	1
OXYPHENONIUM BROMIDE	FOMEPIZOLE	KBM-7	2.39	6
MEBENDAZOLE	BOSENTAN	KBM-7	2.17	9
PROBENECID	ANASTROZOLE	KBM-7	-1.13	5
CEVIMELINE	SN-38	KBM-7	2.34	8
SITAGLIPTIN	METYROSINE	KBM-7	1.13	2
TRAZODONE	PYRAZINAMIDE	KBM-7	-2.96	5
EZETIMIBE	ACETOHEXAMIDE	KBM-7	3.3	0
ACARBOSE	LEVONORGESTREL	KBM-7	0.93	8
PROGUANIL	ANASTROZOLE	KBM-7	2.72	3
SPIRONOLACTONE	MESALAZINE	KBM-7	-3.04	4
ANASTROZOLE	BUSPIRONE	KBM-7	1.7	1
TRIHEXYPHENIDYL	CILASTATIN	KBM-7	-0.32	2
TRIHEXYPHENIDYL	ETOMIDATE	KBM-7	-0.32	7
HYDROXYCHLOROQUINE	NATEGLINIDE	KBM-7	3.56	5
RISPERIDONE	OSELTAMIVIR ACID	KBM-7	1.08	7
ASENAPINE	NISOLDIPINE	KBM-7	3.28	8
ARGATROBAN	MEPHENYTOIN	KBM-7	0.27	9
MEMANTINE	ARMODAFINIL	KBM-7	1.49	5
ARMODAFINIL	TERAZOSIN	KBM-7	3.27	6
ENOXACIN	TRAZODONE	KBM-7	-1.89	0
DEXCHLORPHENIRAMINE	TINIDAZOLE	KBM-7	2.0	0
LEVONORGESTREL	OLMESARTAN	KBM-7	-0.05	1
OSELTAMIVIR	PROCARBAZINE	KBM-7	1.3	5
TACROLIMUS	SULBACTAM	KBM-7	2.38	9
BUMETANIDE	BOSENTAN	KBM-7	1.46	5
3-AMINO-2-OXAZOLIDINONE	RAMELTEON	KBM-7	2.93	1
OSELTAMIVIR ACID	PHENSUXIMIDE	KBM-7	0.1	4
NORCISAPRIDE	MINOXIDIL	KBM-7	1.03	8
CLOFIBRATE	RUFINAMIDE	KBM-7	2.44	7
BOSENTAN	SULBACTAM	KBM-7	1.22	6
DEXMEDETOMIDINE	ACETOHEXAMIDE	KBM-7	3.13	0
SPIRONOLACTONE	CHLOROQUINE	KBM-7	-2.98	1
SULFAMETER	PINACIDIL	KBM-7	1.26	4
TESTOLACTONE	TRAZODONE	KBM-7	-1.84	8
OLMESARTAN MEDOXOMIL	ETOMIDATE	KBM-7	1.72	0
HYDROXYCHLOROQUINE	PROCARBAZINE	KBM-7	2.8	6
PIPERAZINE HEXAHYDRATE	TOLAZOLINE	KBM-7	0.56	2
AZATADINE	PENTOSTATIN	KBM-7	2.59	0
NITROSOGLUTATHIONE	PROPYLTHIOURACIL	KBM-7	2.37	1
3-AMINO-2-OXAZOLIDINONE	RISPERIDONE	KBM-7	2.17	2
PYRAZINOIC ACID	METHYLERGONOVINE	KBM-7	3.25	3
ASENAPINE	METRONIDAZOLE	KBM-7	3.5	4
TRIAMTERENE	TOPIRAMATE	KBM-7	1.71	2
TRIHEXYPHENIDYL	BUMETANIDE	KBM-7	-0.23	0
LITHIUM CITRATE	NISOLDIPINE	KBM-7	3.16	8
LUMEFANTRINE	PARGYLINE	KBM-7	2.94	9
PALONOSETRON	BUSPIRONE	KBM-7	3.53	6
NALTREXONE	LACOSAMIDE	KBM-7	1.49	1
DUTASTERIDE	CEFMENOXIME	KBM-7	2.96	2
TRIOXSALEN	MINOXIDIL SULFATE	KBM-7	1.23	2
PRIMIDONE	PROBENECID	KBM-7	0.04	5
DESOXYCORTICOSTERONE PIVALATE	MESALAZINE	KBM-7	2.51	6
ISOSORBIDE DINITRATE	DIHYDROERGOTAMINE	KBM-7	1.43	4
ENOXACIN	DEXCHLORPHENIRAMINE	KBM-7	1.91	1
GABAPENTIN	PENTOSTATIN	KBM-7	2.65	7
DIPHENIDOL	BUMETANIDE	KBM-7	2.6	9
MINOXIDIL SULFATE	D-CYCLOSERINE	KBM-7	-0.68	7
PARGYLINE	CEFMENOXIME	KBM-7	2.36	5
SITAGLIPTIN	MINOXIDIL SULFATE	KBM-7	1.27	7
TRIFLUPROMAZINE	ETHINYL ESTRADIOL	KBM-7	-2.27	2
ATENOLOL	SULFAMETER	KBM-7	2.37	7
CEVIMELINE	EPTIFIBATIDE	KBM-7	2.53	8
DIETHYLCARBAMAZINE	AMANTADINE	KBM-7	0.79	8
DEXMEDETOMIDINE	PENTOSTATIN	KBM-7	2.68	3
METHYLERGONOVINE	ACETAZOLAMIDE	KBM-7	2.32	9
METHYCLOTHIAZIDE	DEXCHLORPHENIRAMINE	KBM-7	3.05	6
NATEGLINIDE	ENALAPRILAT	KBM-7	2.7	8
TRAZODONE	DIHYDROERGOTAMINE	KBM-7	-2.76	3
ENTACAPONE	PINACIDIL	KBM-7	2.4	9
DIHYDROERGOTAMINE	GALANTAMINE	KBM-7	2.79	6
TOLVAPTAN	PIPERAZINE HEXAHYDRATE	KBM-7	-2.11	1
CHLOROQUINE	AMANTADINE	KBM-7	0.94	8
OXYPHENONIUM BROMIDE	TOLAZOLINE	KBM-7	2.62	7
ZALEPLON	TRIMETHOPRIM	KBM-7	0.0	8
MEMANTINE	EFAVIRENZ	KBM-7	-3.29	9
MINOXIDIL	CARGLUMIC ACID	KBM-7	2.87	3
NABILONE	ALISKIREN	KBM-7	2.49	7
MIGLITOL	FEBUXOSTAT	KBM-7	-1.24	4
DEXMEDETOMIDINE	ZALCITABINE	KBM-7	3.31	1
AZITHROMYCIN	OSELTAMIVIR ACID	KBM-7	1.31	9
PROPYLTHIOURACIL	PYRAZINAMIDE	KBM-7	1.5	7
EZETIMIBE	CISAPRIDE	KBM-7	3.28	2
LITHIUM CITRATE	ZALEPLON	KBM-7	3.3	9
THALIDOMIDE	NALTREXONE	KBM-7	1.73	3
LUMEFANTRINE	PINACIDIL	KBM-7	2.66	0
LAMOTRIGINE	CANRENONE	KBM-7	-0.56	4
RILUZOLE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-0.8	3
OXYPHENONIUM BROMIDE	ALISKIREN	KBM-7	2.53	1
PYRAZINAMIDE	PENTOSTATIN	KBM-7	2.77	4
PROGUANIL	DIETHYLCARBAMAZINE	KBM-7	1.9	7
MARAVIROC	ZAFIRLUKAST	KBM-7	1.17	3
CLOFIBRATE	LUMEFANTRINE	KBM-7	2.66	1
DIHYDROERGOTAMINE	TRIFLUOPERAZINE	KBM-7	1.88	0
DEXMEDETOMIDINE	MEPHENYTOIN	KBM-7	0.52	0
OXYPHENONIUM BROMIDE	TRANYLCYPROMINE	KBM-7	2.68	5
NIZATIDINE	OSELTAMIVIR ACID	KBM-7	1.35	5
MECAMYLAMINE	CHLOROQUINE	KBM-7	2.7	6
DEXMEDETOMIDINE	OLMESARTAN	KBM-7	3.36	4
STANOZOLOL	DOPAMINE	KBM-7	1.51	3
TRIMETHOPRIM	ETOMIDATE	KBM-7	-0.95	8
TRIFLUOPERAZINE	ATOVAQUONE	KBM-7	0.87	2
ALTRETAMINE	SN-38	KBM-7	3.37	1
NATEGLINIDE	TRILOSTANE	KBM-7	1.98	6
MEBENDAZOLE	AMANTADINE	KBM-7	1.03	3
PENTOSTATIN	EPTIFIBATIDE	KBM-7	1.79	6
TRIFLUOPERAZINE	HYDROXYMETRONIDAZOLE	KBM-7	0.89	3
ORLISTAT	CARMUSTINE	KBM-7	2.2	3
TESTOLACTONE	TRIHEXYPHENIDYL	KBM-7	1.0	5
NABILONE	TRIFLUPROMAZINE	KBM-7	-1.09	9
HYDROXYMETRONIDAZOLE	MEBUTAMATE	KBM-7	-0.1	5
BUSULFAN	DEXMEDETOMIDINE	KBM-7	2.03	5
ABACAVIR	SAXAGLIPTIN	KBM-7	-2.32	3
SILDENAFIL	TRIAMTERENE	KBM-7	2.78	3
LEVONORGESTREL	ETHINYL ESTRADIOL	KBM-7	0.25	4
OSELTAMIVIR	ISONIAZID	KBM-7	1.16	8
PROCARBAZINE	MEPHENYTOIN	KBM-7	0.59	4
CEVIMELINE	METAXALONE	KBM-7	2.71	4
TETRABENAZINE	CEFMENOXIME	KBM-7	2.17	1
AMODIAQUINE	TERAZOSIN	KBM-7	2.26	4
CISAPRIDE	VARENICLINE	KBM-7	2.38	4
TRILOSTANE	NORCISAPRIDE	KBM-7	1.03	8
DOPAMINE	TRIFLUPROMAZINE	KBM-7	-1.05	5
PENTOSTATIN	TRANEXAMIC ACID	KBM-7	1.86	5
PRAZIQUANTEL	CEVIMELINE	KBM-7	2.25	7
METYROSINE	FELBAMATE	KBM-7	-3.29	0
TRIHEXYPHENIDYL	DRONEDARONE	KBM-7	-2.47	7
DEXMEDETOMIDINE	ABACAVIR	KBM-7	-1.24	8
EZETIMIBE	ZAFIRLUKAST	KBM-7	1.3	2
LITHIUM CITRATE	HYDROXYMETRONIDAZOLE	KBM-7	2.53	6
ENTACAPONE	ARMODAFINIL	KBM-7	2.61	8
TRILOSTANE	TRANEXAMIC ACID	KBM-7	1.07	5
NORCISAPRIDE	DICHLORPHENAMIDE	KBM-7	-1.27	0
MARAVIROC	ATOVAQUONE	KBM-7	2.78	5
MARAVIROC	MINOXIDIL SULFATE	KBM-7	1.52	9
TOPIRAMATE	DICHLORPHENAMIDE	KBM-7	-1.25	9
OLMESARTAN	ARMODAFINIL	KBM-7	3.18	8
CISAPRIDE	ALTRETAMINE	KBM-7	2.45	5
SN-38	DICHLORPHENAMIDE	KBM-7	-1.24	1
ARMODAFINIL	HYDROXYCHLOROQUINE	KBM-7	3.68	7
MARAVIROC	TRIOXSALEN	KBM-7	2.82	0
SAXAGLIPTIN	ATOVAQUONE	KBM-7	2.4	3
SAXAGLIPTIN	TRIAMTERENE	KBM-7	2.4	2
MESALAZINE	BUSULFAN	KBM-7	3.18	0
SULBACTAM	FLUMAZENIL	KBM-7	1.78	0
BUSULFAN	TRIOXSALEN	KBM-7	2.16	7
LUBIPROSTONE	LAMOTRIGINE	KBM-7	0.64	1
MEMANTINE	FOMEPIZOLE	KBM-7	1.94	3
NATEGLINIDE	PROCARBAZINE	KBM-7	2.99	1
SPIRONOLACTONE	TETRABENAZINE	KBM-7	-2.57	9
NALTREXONE	PYRAZINAMIDE	KBM-7	3.56	8
DIPHENIDOL	PYRAZINOIC ACID	KBM-7	3.52	9
TRIAMTERENE	PINACIDIL	KBM-7	2.09	0
TOLAZOLINE	EPTIFIBATIDE	KBM-7	3.28	8
D-CYCLOSERINE	NATEGLINIDE	KBM-7	-1.38	3
D-CYCLOSERINE	AMOXAPINE	KBM-7	-1.38	4
MEMANTINE	ACETOHEXAMIDE	KBM-7	1.95	1
ASENAPINE	MEPHENYTOIN	KBM-7	0.73	4
ANASTROZOLE	FENOPROFEN	KBM-7	2.18	6
CARGLUMIC ACID	DOPAMINE	KBM-7	1.72	7
CILASTATIN	TRIFLUOPERAZINE	KBM-7	2.1	3
SITAGLIPTIN	EFAVIRENZ	KBM-7	-3.01	8
MIGLITOL	ACETAZOLAMIDE	KBM-7	2.76	0
CISAPRIDE	CLOPIDOGREL	KBM-7	2.51	1
VECURONIUM BROMIDE	FELBAMATE	KBM-7	-3.18	8
OLMESARTAN	ATENOLOL	KBM-7	3.24	7
OSELTAMIVIR ACID	ALTRETAMINE	KBM-7	0.56	0
TRILOSTANE	LAMOTRIGINE	KBM-7	0.69	9
EZETIMIBE	DIETHYLCARBAMAZINE	KBM-7	2.14	7
MECAMYLAMINE	PROBENECID	KBM-7	0.41	0
ILOPROST	METHYLERGONOVINE	KBM-7	2.36	5
PROCARBAZINE	TRIOXSALEN	KBM-7	2.2	2
MINOXIDIL	DIHYDROERGOTAMINE	KBM-7	3.16	8
GUANADREL	NISOLDIPINE	KBM-7	-2.14	9
MINOXIDIL SULFATE	OSELTAMIVIR ACID	KBM-7	0.6	0
DIPHENIDOL	SORAFENIB	KBM-7	3.57	3
ANASTROZOLE	LEVAMISOLE	KBM-7	2.22	7
MIGLITOL	DOPAMINE	KBM-7	1.76	5
MINOXIDIL	THALIDOMIDE	KBM-7	3.04	1
RAMELTEON	ISONIAZID	KBM-7	1.36	0
MEBENDAZOLE	ILOPROST	KBM-7	3.24	5
SPIRONOLACTONE	FEBUXOSTAT	KBM-7	-2.49	8
ALTRETAMINE	DICHLORPHENAMIDE	KBM-7	-1.12	6
TRIMETHOPRIM	MECAMYLAMINE	KBM-7	-0.68	1
CANRENONE	ACETOHEXAMIDE	KBM-7	2.27	9
ENTACAPONE	MIGLITOL	KBM-7	2.79	4
TRANYLCYPROMINE	TRIAMTERENE	KBM-7	3.21	7
CEVIMELINE	NISOLDIPINE	KBM-7	2.93	7
ENALAPRILAT	ALTRETAMINE	KBM-7	2.23	7
RILUZOLE	THALIDOMIDE	KBM-7	-0.48	4
DIHYDROERGOTAMINE	CARGLUMIC ACID	KBM-7	3.17	8
METHYLERGONOVINE	CHLORPHENESIN	KBM-7	-3.27	9
OSELTAMIVIR	PYRAZINOIC ACID	KBM-7	1.85	1
MIGLITOL	VALPROIC ACID	KBM-7	2.85	8
TRIMETHOPRIM	PYRAZINAMIDE	KBM-7	-0.64	8
DEXMEDETOMIDINE	DIHYDROERGOTAMINE	KBM-7	3.67	3
LEVONORGESTREL	MECAMYLAMINE	KBM-7	0.52	4
PRIMIDONE	ACETOHEXAMIDE	KBM-7	2.84	7
NISOLDIPINE	OXYPHENONIUM BROMIDE	KBM-7	2.84	7
AMODIAQUINE	ARMODAFINIL	KBM-7	2.52	5
LACOSAMIDE	MILRINONE	KBM-7	0.98	1
TERAZOSIN	PROPYLTHIOURACIL	KBM-7	2.89	0
CISAPRIDE	DIHYDROERGOTAMINE	KBM-7	2.63	3
MIGLUSTAT	PHENSUXIMIDE	KBM-7	0.89	4
OLMESARTAN	ACETOHEXAMIDE	KBM-7	3.37	7
TESTOLACTONE	SULBACTAM	KBM-7	2.97	7
TESTOLACTONE	ABACAVIR	KBM-7	-1.01	6
AZATADINE	FELBAMATE	KBM-7	-3.05	6
TRIHEXYPHENIDYL	MECAMYLAMINE	KBM-7	0.29	7
LEVONORGESTREL	CEFMENOXIME	KBM-7	0.54	0
GABAPENTIN	VECURONIUM BROMIDE	KBM-7	1.84	3
METAXALONE	SULBACTAM	KBM-7	2.66	0
METAXALONE	FELBAMATE	KBM-7	-3.04	2
DEXTROMETHORPHAN	METAXALONE	KBM-7	3.68	8
TRAZODONE	TOLAZOLINE	KBM-7	-2.3	3
NORCISAPRIDE	DIHYDROERGOTAMINE	KBM-7	1.64	3
LAMOTRIGINE	PROGUANIL	KBM-7	-0.17	0
DIHYDROERGOTAMINE	GUANADREL	KBM-7	-0.98	0
FLUMAZENIL	ANASTROZOLE	KBM-7	3.11	0
ILOPROST	AMANTADINE	KBM-7	1.4	9
CEVIMELINE	PENTOSTATIN	KBM-7	3.02	6
AZATADINE	METYROSINE	KBM-7	3.4	7
TETRABENAZINE	ARMODAFINIL	KBM-7	2.49	7
MEMANTINE	MINOXIDIL	KBM-7	2.14	5
OSELTAMIVIR ACID	ENOXACIN	KBM-7	0.73	3
OSELTAMIVIR ACID	PRIMIDONE	KBM-7	0.73	0
BUMETANIDE	PRAZIQUANTEL	KBM-7	2.11	4
MARAVIROC	MECAMYLAMINE	KBM-7	3.05	4
6-HYDROXYBUSPIRONE	PENTOSTATIN	KBM-7	2.01	9
ABACAVIR	CITALOPRAM	KBM-7	-1.96	1
MILRINONE	GABAPENTIN	KBM-7	2.05	9
THEOPHYLLINE	METFORMIN	KBM-7	1.79	3
ETOMIDATE	SN-38	KBM-7	3.78	2
ZAFIRLUKAST	ISONIAZID	KBM-7	0.59	9
VARENICLINE	ETHINYL ESTRADIOL	KBM-7	3.07	7
PINACIDIL	ENOXACIN	KBM-7	2.09	3
TRIFLUOPERAZINE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	1.31	8
PROBENECID	NABILONE	KBM-7	-0.39	9
ZALEPLON	BUMETANIDE	KBM-7	2.85	0
MILRINONE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	2.09	2
MINOXIDIL SULFATE	ZALCITABINE	KBM-7	0.82	6
TINIDAZOLE	TRIAMTERENE	KBM-7	3.37	1
TOLAZOLINE	TRILOSTANE	KBM-7	2.43	2
AMODIAQUINE	ISOSORBIDE DINITRATE	KBM-7	2.65	5
BACLOFEN	PIPERAZINE HEXAHYDRATE	KBM-7	2.24	7
OXYPHENONIUM BROMIDE	NALTREXONE	KBM-7	3.15	8
LITHIUM CITRATE	D-CYCLOSERINE	KBM-7	-0.09	0
LEVONORGESTREL	THEOPHYLLINE	KBM-7	0.66	8
LAMOTRIGINE	STANOZOLOL	KBM-7	-0.08	1
BUMETANIDE	CARISOPRODOL	KBM-7	2.18	1
ABACAVIR	MINOXIDIL	KBM-7	-1.9	7
OLMESARTAN	SILDENAFIL	KBM-7	3.51	7
DOPAMINE	ISONIAZID	KBM-7	0.98	0
TESTOLACTONE	AMODIAQUINE	KBM-7	3.71	8
DIPHENIDOL	CEVIMELINE	KBM-7	3.83	3
OSELTAMIVIR ACID	DOPAMINE	KBM-7	0.84	5
CARMUSTINE	PIPERAZINE HEXAHYDRATE	KBM-7	1.66	5
NATEGLINIDE	3-AMINO-2-OXAZOLIDINONE	KBM-7	3.31	2
ABACAVIR	PROGUANIL	KBM-7	-1.86	6
GUANADREL	METHYLERGONOVINE	KBM-7	-1.86	3
ENALAPRILAT	DEXMEDETOMIDINE	KBM-7	2.45	0
NALTREXONE	6-HYDROXYBUSPIRONE	KBM-7	3.14	9
FEBUXOSTAT	CHLOROQUINE	KBM-7	-1.68	1
PROCARBAZINE	TACRINE	KBM-7	2.52	8
ACETOHEXAMIDE	LUBIPROSTONE	KBM-7	3.09	8
PINACIDIL	HYDROXYMETRONIDAZOLE	KBM-7	2.2	6
MIGLITOL	SULFAMETER	KBM-7	3.03	2
THALIDOMIDE	LUBIPROSTONE	KBM-7	2.3	7
ENALAPRILAT	HYDROXYMETRONIDAZOLE	KBM-7	2.48	2
DIHYDROERGOTAMINE	BACLOFEN	KBM-7	3.42	1
RISPERIDONE	TRILOSTANE	KBM-7	1.89	0
ENOXACIN	IMIPRAMINE	KBM-7	2.61	0
NISOLDIPINE	VARENICLINE	KBM-7	3.09	6
DRONEDARONE	ASENAPINE	KBM-7	-3.02	4
PENTOSTATIN	PROBUCOL	KBM-7	2.34	7
TRIFLUOPERAZINE	ALTRETAMINE	KBM-7	1.44	0
RILUZOLE	SAXAGLIPTIN	KBM-7	-0.21	0
CHLOROQUINE	CANRENONE	KBM-7	3.59	7
