drugname1	drugname2	cell_line	synergy	fold
ATOVAQUONE	NIZATIDINE	KBM-7	-7.96	0
MINOXIDIL	CARBOPLATIN	KBM-7	-22.2	0
BUMETANIDE	CHLORPHENESIN	KBM-7	-16.0	3
DEXMEDETOMIDINE	RUFINAMIDE	KBM-7	-9.09	3
VECURONIUM BROMIDE	DEXCHLORPHENIRAMINE	KBM-7	-11.96	7
TACRINE	NIZATIDINE	KBM-7	-9.44	7
OXYPHENONIUM BROMIDE	ALTRETAMINE	KBM-7	-9.76	1
PHENSUXIMIDE	METHYCLOTHIAZIDE	KBM-7	-10.89	8
VECURONIUM BROMIDE	ENOXACIN	KBM-7	-11.98	1
PROGUANIL	TINIDAZOLE	KBM-7	-8.67	4
IVERMECTIN	SILDENAFIL	KBM-7	-8.68	6
TETRABENAZINE	NORCISAPRIDE	KBM-7	-10.33	0
ARMODAFINIL	MIGLUSTAT	KBM-7	-10.85	1
HYDROXYCHLOROQUINE	CLOPIDOGREL	KBM-7	-7.86	1
SULBACTAM	DIHYDROARTEMISININ	KBM-7	-78.69	1
METYROSINE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-8.76	7
D-CYCLOSERINE	METHYLERGONOVINE	KBM-7	-13.99	1
ALISKIREN	ACETOHEXAMIDE	KBM-7	-10.9	8
MIGLUSTAT	BOSENTAN	KBM-7	-11.86	5
LAMOTRIGINE	SULBACTAM	KBM-7	-12.97	3
DIETHYLCARBAMAZINE	EPTIFIBATIDE	KBM-7	-11.52	0
DIHYDROERGOTAMINE	MERCAPTOPURINE	KBM-7	-18.95	6
CITALOPRAM	ARMODAFINIL	KBM-7	-9.1	3
AZATADINE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-9.43	2
CLOPIDOGREL	DOPAMINE	KBM-7	-10.91	2
ORLISTAT	LIOTHYRONINE	KBM-7	-10.19	9
ARMODAFINIL	GABAPENTIN	KBM-7	-8.91	5
TRIFLUOPERAZINE	NISOLDIPINE	KBM-7	-11.55	8
IVERMECTIN	SUNITINIB	KBM-7	-18.39	3
OLMESARTAN MEDOXOMIL	6-HYDROXYBUSPIRONE	KBM-7	-10.5	4
MEBUTAMATE	MINOXIDIL	KBM-7	-13.57	4
FOMEPIZOLE	ARMODAFINIL	KBM-7	-9.67	4
PROCARBAZINE	ACETAZOLAMIDE	KBM-7	-10.45	1
A77 1726	ARMODAFINIL	KBM-7	-28.62	0
PENTOLINIUM TARTRATE	FEBUXOSTAT	KBM-7	-13.61	9
6-HYDROXYBUSPIRONE	BACLOFEN	KBM-7	-10.84	4
ZAFIRLUKAST	CLOFIBRATE	KBM-7	-12.27	0
MECAMYLAMINE	FEBUXOSTAT	KBM-7	-13.6	4
PYRAZINOIC ACID	PINACIDIL	KBM-7	-9.75	2
PAZOPANIB	OSELTAMIVIR ACID	KBM-7	-21.91	4
SPIRONOLACTONE	D-CYCLOSERINE	KBM-7	-15.19	0
DIHYDROERGOTAMINE	LEVETIRACETAM	KBM-7	-9.56	5
PINACIDIL	AZITHROMYCIN	KBM-7	-10.75	8
CLOFIBRATE	MEPHENYTOIN	KBM-7	-11.88	0
AZITHROMYCIN	EFLORNITHINE	KBM-7	-12.0	2
DEXTROMETHORPHAN	LAMOTRIGINE	KBM-7	-11.94	6
ACETAZOLAMIDE	TRIOXSALEN	KBM-7	-9.79	5
TINIDAZOLE	METYROSINE	KBM-7	-9.27	6
MEBENDAZOLE	PHENPROCOUMON	KBM-7	-17.02	6
LUMEFANTRINE	PHENSUXIMIDE	KBM-7	-9.84	4
NATEGLINIDE	IMIPRAMINE	KBM-7	-9.6	1
SILDENAFIL	PROPYLTHIOURACIL	KBM-7	-9.84	2
MEMANTINE	LITHIUM CITRATE	KBM-7	-10.67	6
PYRAZINOIC ACID	PARGYLINE	KBM-7	-8.91	9
NALTREXONE	TOLVAPTAN	KBM-7	-13.41	8
DIHYDROERGOTAMINE	PROCARBAZINE	KBM-7	-9.55	0
LAMOTRIGINE	CARBOPLATIN	KBM-7	-22.17	3
HYDROXYMETRONIDAZOLE	FLUMAZENIL	KBM-7	-11.0	9
DEXCHLORPHENIRAMINE	EZETIMIBE	KBM-7	-10.16	2
SORAFENIB	TOPIRAMATE	KBM-7	-10.31	4
IVERMECTIN	CILASTATIN	KBM-7	-6.95	1
PINACIDIL	STANOZOLOL	KBM-7	-10.75	7
TRIAMTERENE	ETHINYL ESTRADIOL	KBM-7	-10.49	1
PRAZIQUANTEL	SORAFENIB	KBM-7	-10.24	2
PARGYLINE	AZATADINE	KBM-7	-9.9	2
DIHYDROERGOTAMINE	NATEGLINIDE	KBM-7	-9.54	9
CARISOPRODOL	DEXCHLORPHENIRAMINE	KBM-7	-11.33	4
PENTAMIDINE	ANASTROZOLE	KBM-7	-22.84	3
ALISKIREN	BUSPIRONE	KBM-7	-10.86	0
PENTOLINIUM TARTRATE	TRIOXSALEN	KBM-7	-7.89	5
TRIFLUOPERAZINE	PARGYLINE	KBM-7	-11.54	3
DEXTROMETHORPHAN	TOLAZOLINE	KBM-7	-5.53	7
CLOPIDOGREL	CHLOROQUINE	KBM-7	-8.4	1
PALONOSETRON	PHENSUXIMIDE	KBM-7	-9.83	8
TRANEXAMIC ACID	CITALOPRAM	KBM-7	-8.05	7
PENTOSTATIN	3-AMINO-2-OXAZOLIDINONE	KBM-7	-10.62	0
ETHINYL ESTRADIOL	CILASTATIN	KBM-7	-10.79	2
TOPIRAMATE	TRAZODONE	KBM-7	-14.04	6
IVERMECTIN	METRONIDAZOLE	KBM-7	-7.03	8
PAZOPANIB	MIGLITOL	KBM-7	-21.89	8
CEFMENOXIME	NALTREXONE	KBM-7	-8.01	7
LACOSAMIDE	CISATRACURIUM BESYLATE	KBM-7	-26.87	8
CISAPRIDE	MEBENDAZOLE	KBM-7	-10.1	8
NITROSOGLUTATHIONE	CEVIMELINE	KBM-7	-9.54	7
LEVONORGESTREL	ILOPROST	KBM-7	-12.18	1
HYDROXYFLUTAMIDE	PIPERAZINE HEXAHYDRATE	KBM-7	-22.67	6
LUMEFANTRINE	ASENAPINE	KBM-7	-9.27	8
TRIMETHOPRIM	PHENSUXIMIDE	KBM-7	-13.34	9
DEXTROMETHORPHAN	SAXAGLIPTIN	KBM-7	-9.14	1
DOXAPRAM	6-HYDROXYBUSPIRONE	KBM-7	-17.75	3
FEBUXOSTAT	ENTACAPONE	KBM-7	-14.59	1
MEBUTAMATE	PYRAZINAMIDE	KBM-7	-13.54	3
METHYLERGONOVINE	4-AMINOSALICYLIC ACID	KBM-7	-19.79	6
VALPROIC ACID	OXYPHENONIUM BROMIDE	KBM-7	-8.69	3
IVERMECTIN	MEFLOQUINE	KBM-7	-85.89	6
VECURONIUM BROMIDE	LEVETIRACETAM	KBM-7	-11.93	4
ISONIAZID	LEFLUNOMIDE	KBM-7	-81.63	0
NITROSOGLUTATHIONE	LANSOPRAZOLE	KBM-7	-28.04	0
METYROSINE	TRIFLUOPERAZINE	KBM-7	-10.51	7
ZAFIRLUKAST	ALTRETAMINE	KBM-7	-12.22	8
MAPROTILINE	STANOZOLOL	KBM-7	-47.86	3
LEVETIRACETAM	RAMELTEON	KBM-7	-9.16	2
NATEGLINIDE	SN-38	KBM-7	-9.57	1
TOLAZOLINE	FURAZOLIDONE	KBM-7	-16.81	7
METHYCLOTHIAZIDE	MINOXIDIL SULFATE	KBM-7	-10.98	0
DEXTROMETHORPHAN	ISONIAZID	KBM-7	-11.27	2
GUANFACINE	MEBENDAZOLE	KBM-7	-9.83	4
SN-38	TRANEXAMIC ACID	KBM-7	-10.05	0
SITAGLIPTIN	METAXALONE	KBM-7	-10.95	7
IVERMECTIN	CHLORPHENESIN	KBM-7	-15.93	9
4-AMINOSALICYLIC ACID	ETOMIDATE	KBM-7	-20.79	3
LEVAMISOLE	OSELTAMIVIR ACID	KBM-7	-11.01	3
PRAZIQUANTEL	SAXAGLIPTIN	KBM-7	-10.2	9
RANOLAZINE	ZONISAMIDE	KBM-7	-16.84	8
LEVAMISOLE	PYRAZINAMIDE	KBM-7	-9.36	0
PYRAZINAMIDE	ARTEMETHER	KBM-7	-44.43	0
MIGLITOL	BUSPIRONE	KBM-7	-9.81	8
ORLISTAT	PREDNISOLONE	KBM-7	-72.07	0
ACARBOSE	ENALAPRILAT	KBM-7	-9.41	0
FELBAMATE	CLOFIBRATE	KBM-7	-16.78	6
ANASTROZOLE	BOSENTAN	KBM-7	-10.4	6
DEXTROMETHORPHAN	GEFITINIB	KBM-7	-72.08	3
FEBUXOSTAT	MEBUTAMATE	KBM-7	-14.57	3
BACLOFEN	PROBUCOL	KBM-7	-9.49	7
AZITHROMYCIN	TRIFLUPROMAZINE	KBM-7	-13.5	9
ATENOLOL	MEBUTAMATE	KBM-7	-12.5	3
DOPAMINE	MEPHENYTOIN	KBM-7	-11.89	8
GUANADREL	GEFITINIB	KBM-7	-72.12	7
IVERMECTIN	DIPYRIDAMOLE	KBM-7	-51.95	9
ACARBOSE	PRAZIQUANTEL	KBM-7	-9.17	1
VALPROIC ACID	NICLOSAMIDE	KBM-7	-51.03	3
CARISOPRODOL	ENALAPRILAT	KBM-7	-11.29	5
PENTAMIDINE	NALTREXONE	KBM-7	-22.8	4
OSELTAMIVIR ACID	BUSPIRONE	KBM-7	-12.01	8
FELBAMATE	OLMESARTAN	KBM-7	-16.76	7
TRAZODONE	ZAFIRLUKAST	KBM-7	-15.01	4
LITHIUM CITRATE	OSELTAMIVIR	KBM-7	-9.8	9
IMIPRAMINE	DEXCHLORPHENIRAMINE	KBM-7	-9.33	7
PHENSUXIMIDE	CARGLUMIC ACID	KBM-7	-10.82	6
PROBUCOL	ACETOHEXAMIDE	KBM-7	-8.34	8
PALONOSETRON	HYDROXYMETRONIDAZOLE	KBM-7	-9.93	4
ANASTROZOLE	MEBENDAZOLE	KBM-7	-10.38	8
PALONOSETRON	ACETOHEXAMIDE	KBM-7	-8.65	7
ISOSORBIDE DINITRATE	ASENAPINE	KBM-7	-10.79	6
CISAPRIDE	BUMETANIDE	KBM-7	-10.06	2
RISPERIDONE	TACRINE	KBM-7	-11.02	0
PROCARBAZINE	METAXALONE	KBM-7	-10.37	1
GUANFACINE	MECAMYLAMINE	KBM-7	-9.8	3
DEXTROMETHORPHAN	ALTRETAMINE	KBM-7	-6.58	8
VARENICLINE	BUSPIRONE	KBM-7	-9.0	9
ETOMIDATE	BOSENTAN	KBM-7	-9.87	8
NALTREXONE	METHYLERGONOVINE	KBM-7	-8.97	9
VALPROIC ACID	OLMESARTAN	KBM-7	-8.3	7
VALPROIC ACID	CISAPRIDE	KBM-7	-9.04	4
THEOPHYLLINE	MIGLUSTAT	KBM-7	-10.97	2
AMODIAQUINE	NIZATIDINE	KBM-7	-10.16	0
ATOVAQUONE	MERCAPTOPURINE	KBM-7	-18.88	4
SULFAMETER	ACETOHEXAMIDE	KBM-7	-10.87	0
PROPYLTHIOURACIL	PROBUCOL	KBM-7	-10.8	0
ALISKIREN	NIZATIDINE	KBM-7	-10.82	0
LAMOTRIGINE	ARMODAFINIL	KBM-7	-12.88	9
SULBACTAM	ARIPIPRAZOLE	KBM-7	-22.0	7
ORLISTAT	OLMESARTAN	KBM-7	-10.13	6
DOPAMINE	CARMUSTINE	KBM-7	-11.85	8
ASENAPINE	FLUMAZENIL	KBM-7	-8.66	9
ORLISTAT	CEVIMELINE	KBM-7	-10.12	7
LANSOPRAZOLE	CANRENONE	KBM-7	-29.01	1
CLOFIBRATE	DOPAMINE	KBM-7	-10.84	5
METAXALONE	TOLAZOLINE	KBM-7	-10.02	5
NITROSOGLUTATHIONE	TRIOXSALEN	KBM-7	-9.48	6
NATEGLINIDE	MEMANTINE	KBM-7	-9.58	7
MECAMYLAMINE	CLOPIDOGREL	KBM-7	-9.62	9
SITAGLIPTIN	PIPERAZINE HEXAHYDRATE	KBM-7	-10.91	4
IMIPRAMINE	MIGLUSTAT	KBM-7	-10.75	0
PARGYLINE	TESTOSTERONE	KBM-7	-14.64	3
NITROSOGLUTATHIONE	ENTACAPONE	KBM-7	-9.49	0
FOMEPIZOLE	STANOZOLOL	KBM-7	-9.58	8
THIOTEPA	METHYLERGONOVINE	KBM-7	-8.91	7
PRIMIDONE	ENTACAPONE	KBM-7	-9.81	3
LIOTHYRONINE	PINACIDIL	KBM-7	-10.29	4
MILRINONE	D-CYCLOSERINE	KBM-7	-12.88	4
IVERMECTIN	CLOFIBRIC ACID	KBM-7	-21.18	2
ACAMPROSATE	PHENPROCOUMON	KBM-7	-17.43	9
METHYLERGONOVINE	TRIOXSALEN	KBM-7	-9.91	1
TRIFLUOPERAZINE	PHENSUXIMIDE	KBM-7	-11.47	6
NITROSOGLUTATHIONE	TRIMETHOBENZAMIDE	KBM-7	-27.02	7
BACLOFEN	MYCOPHENOLIC ACID	KBM-7	-86.44	2
ISOSORBIDE DINITRATE	BACLOFEN	KBM-7	-10.77	3
LIOTHYRONINE	RIBAVIRIN	KBM-7	-82.33	9
BACLOFEN	5-FU	KBM-7	-37.04	8
ZALCITABINE	PROCARBAZINE	KBM-7	-9.32	0
ALISKIREN	TRAZODONE	KBM-7	-13.96	5
ALISKIREN	CEVIMELINE	KBM-7	-10.79	8
6-HYDROXYBUSPIRONE	ETHINYL ESTRADIOL	KBM-7	-10.72	3
TESTOSTERONE	FOMEPIZOLE	KBM-7	-15.65	0
METHYCLOTHIAZIDE	CHLOROQUINE	KBM-7	-9.18	8
ISOSORBIDE DINITRATE	GUANADREL	KBM-7	-13.67	7
MEMANTINE	AZATADINE	KBM-7	-10.57	6
OXYPHENONIUM BROMIDE	CLOFIBRIC ACID	KBM-7	-21.17	7
SULBACTAM	ATENOLOL	KBM-7	-10.71	6
TRIHEXYPHENIDYL	ENTACAPONE	KBM-7	-12.38	2
CARGLUMIC ACID	ACETAZOLAMIDE	KBM-7	-10.0	5
SUMATRIPTAN	PHENPROCOUMON	KBM-7	-16.92	2
EPTIFIBATIDE	OLMESARTAN	KBM-7	-10.25	1
SAXAGLIPTIN	PHENPROCOUMON	KBM-7	-16.92	4
OLMESARTAN MEDOXOMIL	TETRABENAZINE	KBM-7	-10.4	9
DESOXYCORTICOSTERONE PIVALATE	CARGLUMIC ACID	KBM-7	-9.68	8
VALPROIC ACID	6-HYDROXYBUSPIRONE	KBM-7	-9.71	1
NITROSOGLUTATHIONE	SULFAMETER	KBM-7	-9.82	8
DESOXYCORTICOSTERONE PIVALATE	ALISKIREN	KBM-7	-9.76	1
RUFINAMIDE	ACETAZOLAMIDE	KBM-7	-8.68	6
PHENPROCOUMON	OLMESARTAN	KBM-7	-17.94	7
ENOXACIN	PROBENECID	KBM-7	-12.12	5
DEXTROMETHORPHAN	TRIMETHOBENZAMIDE	KBM-7	-27.01	6
METRONIDAZOLE	METFORMIN	KBM-7	-7.97	7
MEPHENYTOIN	ISONIAZID	KBM-7	-12.8	4
ALTRETAMINE	PROBUCOL	KBM-7	-7.57	6
PARGYLINE	SAXAGLIPTIN	KBM-7	-9.81	6
TRIFLUPROMAZINE	ARGATROBAN	KBM-7	-14.46	7
OXYPHENONIUM BROMIDE	MARAVIROC	KBM-7	-9.63	3
LUMEFANTRINE	CARISOPRODOL	KBM-7	-10.22	9
ZALCITABINE	ENTACAPONE	KBM-7	-8.78	5
RISPERIDONE	THIABENDAZOLE	KBM-7	-30.12	6
PYRAZINOIC ACID	CLOFIBRIC ACID	KBM-7	-21.16	4
ABACAVIR	LACOSAMIDE	KBM-7	-14.67	5
LEVONORGESTREL	HYDROXYMETRONIDAZOLE	KBM-7	-12.12	4
METYROSINE	TEMOZOLOMIDE	KBM-7	-45.68	0
THIOTEPA	EVEROLIMUS	KBM-7	-59.8	8
DUTASTERIDE	PROCARBAZINE	KBM-7	-9.3	9
4-AMINOSALICYLIC ACID	EFLORNITHINE	KBM-7	-20.73	2
LIOTHYRONINE	DIAZOXIDE	KBM-7	-85.97	3
FENOPROFEN	BOSENTAN	KBM-7	-9.83	4
ARGATROBAN	METYROSINE	KBM-7	-10.17	2
MEBUTAMATE	CARGLUMIC ACID	KBM-7	-13.44	1
SILDENAFIL	MESALAZINE	KBM-7	-9.58	3
LEVETIRACETAM	DRONEDARONE	KBM-7	-14.88	7
TETRABENAZINE	PROPYLTHIOURACIL	KBM-7	-10.2	6
ACETOHEXAMIDE	ENDOXIFEN	KBM-7	-37.24	2
SAXAGLIPTIN	PROBUCOL	KBM-7	-10.08	3
ASENAPINE	SN-38	KBM-7	-8.93	0
LUMEFANTRINE	ISOSORBIDE DINITRATE	KBM-7	-9.73	6
NALTREXONE	BUMETANIDE	KBM-7	-9.56	2
DIHYDROERGOTAMINE	FURAZOLIDONE	KBM-7	-16.72	5
ANASTROZOLE	CEFMENOXIME	KBM-7	-10.33	0
CEFMENOXIME	CHLOROQUINE	KBM-7	-6.37	5
DEXCHLORPHENIRAMINE	DRONEDARONE	KBM-7	-14.85	1
CARGLUMIC ACID	ALTRETAMINE	KBM-7	-9.96	5
METAXALONE	PHENPROCOUMON	KBM-7	-16.89	7
DEXTROMETHORPHAN	NABILONE	KBM-7	-4.28	6
NITROSOGLUTATHIONE	SILDENAFIL	KBM-7	-9.43	3
TOPIRAMATE	MECAMYLAMINE	KBM-7	-11.21	2
PARGYLINE	PROBUCOL	KBM-7	-9.8	8
MIGLUSTAT	CHLOROQUINE	KBM-7	-11.72	7
CANRENONE	NICLOSAMIDE	KBM-7	-50.92	5
ZAFIRLUKAST	PYRAZINAMIDE	KBM-7	-12.13	7
PENTOSTATIN	MEBUTAMATE	KBM-7	-12.42	0
AMODIAQUINE	DIETHYLCARBAMAZINE	KBM-7	-10.36	6
RILUZOLE	PHENSUXIMIDE	KBM-7	-13.08	6
RISPERIDONE	TACROLIMUS	KBM-7	-10.95	7
ETHINYL ESTRADIOL	PINACIDIL	KBM-7	-10.68	5
CLOFIBRIC ACID	OSELTAMIVIR ACID	KBM-7	-22.15	8
ALISKIREN	VARENICLINE	KBM-7	-10.75	1
MARAVIROC	CITALOPRAM	KBM-7	-9.63	8
RUFINAMIDE	THALIDOMIDE	KBM-7	-9.51	6
TRIFLUOPERAZINE	MINOXIDIL SULFATE	KBM-7	-11.42	1
GUANFACINE	ETHINYL ESTRADIOL	KBM-7	-9.73	1
THEOPHYLLINE	PENTOSTATIN	KBM-7	-10.9	0
PENTAMIDINE	TRIHEXYPHENIDYL	KBM-7	-22.72	6
NITROSOGLUTATHIONE	TACRINE	KBM-7	-9.42	0
IVERMECTIN	DICHLORPHENAMIDE	KBM-7	-13.66	5
THIOTEPA	LACOSAMIDE	KBM-7	-10.61	1
ANASTROZOLE	METRONIDAZOLE	KBM-7	-10.31	1
DIPHENIDOL	AZITHROMYCIN	KBM-7	-8.95	1
TRANYLCYPROMINE	AMANTADINE	KBM-7	-11.25	8
DEXMEDETOMIDINE	ACARBOSE	KBM-7	-8.93	0
PROPYLTHIOURACIL	SULBACTAM	KBM-7	-10.74	2
NISOLDIPINE	ZAFIRLUKAST	KBM-7	-11.07	9
PENTOLINIUM TARTRATE	ITRACONAZOLE	KBM-7	-14.51	7
THIOTEPA	GALANTAMINE	KBM-7	-7.36	6
ACAMPROSATE	ACETAZOLAMIDE	KBM-7	-17.37	3
DIPHENIDOL	AMANTADINE	KBM-7	-11.24	4
DOXAPRAM	METYROSINE	KBM-7	-17.64	6
ALTRETAMINE	ATOVAQUONE	KBM-7	-7.52	3
TRIOXSALEN	PRIMIDONE	KBM-7	-8.72	6
CILASTATIN	MIGLITOL	KBM-7	-8.71	0
TRIMETHOBENZAMIDE	ARMODAFINIL	KBM-7	-27.99	4
ZALEPLON	FLUMAZENIL	KBM-7	-9.87	1
TACRINE	SULBACTAM	KBM-7	-9.62	7
DEXTROMETHORPHAN	ENDOXIFEN	KBM-7	-37.18	8
NISOLDIPINE	SITAGLIPTIN	KBM-7	-9.8	7
METRONIDAZOLE	ZONISAMIDE	KBM-7	-8.45	6
PRAZIQUANTEL	METYROSINE	KBM-7	-10.11	2
RAMELTEON	CARMUSTINE	KBM-7	-10.08	7
PALONOSETRON	THEOPHYLLINE	KBM-7	-9.86	4
ACARBOSE	ISONIAZID	KBM-7	-11.15	9
PENTOLINIUM TARTRATE	RILUZOLE	KBM-7	-12.02	1
LIOTHYRONINE	ARMODAFINIL	KBM-7	-10.21	5
STANOZOLOL	CHLOROQUINE	KBM-7	-7.5	1
ATENOLOL	SUNITINIB	KBM-7	-18.23	5
CLOPIDOGREL	FLUMAZENIL	KBM-7	-8.48	3
BUSULFAN	SORAFENIB	KBM-7	-10.26	5
TACROLIMUS	LEVETIRACETAM	KBM-7	-8.01	3
ZAFIRLUKAST	ACETOHEXAMIDE	KBM-7	-12.09	8
METHYCLOTHIAZIDE	SULBACTAM	KBM-7	-9.61	3
ARGATROBAN	BOSENTAN	KBM-7	-10.12	7
SORAFENIB	MAPROTILINE	KBM-7	-46.7	2
MINOXIDIL	EPTIFIBATIDE	KBM-7	-9.31	6
AMODIAQUINE	SN-38	KBM-7	-10.07	4
MEMANTINE	PRAZIQUANTEL	KBM-7	-10.5	3
HYDRALAZINE	LUBIPROSTONE	KBM-7	-25.28	6
METAXALONE	ITRACONAZOLE	KBM-7	-14.5	4
NIZATIDINE	BOSENTAN	KBM-7	-9.77	2
CARGLUMIC ACID	ANASTROZOLE	KBM-7	-9.91	9
DOPAMINE	CEFMENOXIME	KBM-7	-11.77	6
CEFMENOXIME	LUMEFANTRINE	KBM-7	-8.13	2
FLUTAMIDE	ALTRETAMINE	KBM-7	-22.39	6
NITROSOGLUTATHIONE	METHYLERGONOVINE	KBM-7	-9.38	1
OXYPHENONIUM BROMIDE	RILUZOLE	KBM-7	-11.99	1
MECAMYLAMINE	CISAPRIDE	KBM-7	-9.52	4
OXYPHENONIUM BROMIDE	PRAZIQUANTEL	KBM-7	-9.56	6
HYDROXYMETRONIDAZOLE	ARMODAFINIL	KBM-7	-10.83	5
LEVETIRACETAM	MEMANTINE	KBM-7	-9.48	7
CEVIMELINE	MEPHENYTOIN	KBM-7	-11.7	8
MINOXIDIL	BUMETANIDE	KBM-7	-9.51	5
CISAPRIDE	PROBUCOL	KBM-7	-9.94	4
SULFAMETER	PHENPROCOUMON	KBM-7	-16.85	7
CEVIMELINE	ILOPROST	KBM-7	-9.59	1
PYRAZINOIC ACID	PYRAZINAMIDE	KBM-7	-6.92	8
6-HYDROXYBUSPIRONE	ALISKIREN	KBM-7	-10.65	4
FURAZOLIDONE	MEMANTINE	KBM-7	-17.68	8
METFORMIN	MILRINONE	KBM-7	-9.58	9
CARGLUMIC ACID	NATEGLINIDE	KBM-7	-9.9	4
HYDROXYMETRONIDAZOLE	MILRINONE	KBM-7	-10.83	7
NITROSOGLUTATHIONE	OXYPHENONIUM BROMIDE	KBM-7	-9.37	2
CANRENONE	GUANADREL	KBM-7	-13.57	6
CLOPIDOGREL	RAMELTEON	KBM-7	-8.22	5
TERAZOSIN	LUBIPROSTONE	KBM-7	-9.69	4
OXYPHENONIUM BROMIDE	BUSULFAN	KBM-7	-9.54	7
NITROSOGLUTATHIONE	ATENOLOL	KBM-7	-9.38	2
DEXMEDETOMIDINE	PROBUCOL	KBM-7	-8.88	1
DUTASTERIDE	ILOPROST	KBM-7	-9.09	4
THIABENDAZOLE	PROPYLTHIOURACIL	KBM-7	-31.07	9
GALANTAMINE	DOXAPRAM	KBM-7	-16.57	2
TRIOXSALEN	ABACAVIR	KBM-7	-13.57	6
GABAPENTIN	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-8.57	4
RISPERIDONE	METYROSINE	KBM-7	-10.9	4
OXYPHENONIUM BROMIDE	PIPERAZINE HEXAHYDRATE	KBM-7	-10.44	1
TACRINE	TOLAZOLINE	KBM-7	-9.23	7
ITRACONAZOLE	DIETHYLCARBAMAZINE	KBM-7	-15.49	2
CHLORPHENESIN	GUANADREL	KBM-7	-16.82	0
NIZATIDINE	DICHLORPHENAMIDE	KBM-7	-13.61	0
ACETOHEXAMIDE	PIPERAZINE HEXAHYDRATE	KBM-7	-10.45	1
CARGLUMIC ACID	OSELTAMIVIR	KBM-7	-9.89	7
DEXTROMETHORPHAN	SN-38	KBM-7	-8.86	3
THALIDOMIDE	SITAGLIPTIN	KBM-7	-10.45	9
NORCISAPRIDE	GABAPENTIN	KBM-7	-10.96	8
GUANFACINE	EPTIFIBATIDE	KBM-7	-9.67	5
MIGLITOL	OSELTAMIVIR ACID	KBM-7	-10.86	8
OSELTAMIVIR	CLOFIBRATE	KBM-7	-10.68	5
ZALCITABINE	MINOXIDIL	KBM-7	-8.26	6
OLMESARTAN	HYDROXYMETRONIDAZOLE	KBM-7	-9.79	2
ALTRETAMINE	ZALEPLON	KBM-7	-8.8	8
TIAGABINE	ABACAVIR	KBM-7	-19.19	2
TOLVAPTAN	METFORMIN	KBM-7	-14.25	3
ATOVAQUONE	NATEGLINIDE	KBM-7	-8.38	6
NITROSOGLUTATHIONE	GALANTAMINE	KBM-7	-9.36	2
TRANEXAMIC ACID	PRAZIQUANTEL	KBM-7	-9.04	3
MINOXIDIL	PROBENECID	KBM-7	-12.01	3
TACRINE	HYDROXYMETRONIDAZOLE	KBM-7	-9.78	6
TINIDAZOLE	DOXAPRAM	KBM-7	-16.56	1
OLMESARTAN MEDOXOMIL	RANOLAZINE	KBM-7	-15.65	7
LUMEFANTRINE	DEXCHLORPHENIRAMINE	KBM-7	-9.09	1
RILUZOLE	OSELTAMIVIR ACID	KBM-7	-12.99	5
THIOTEPA	MINOXIDIL SULFATE	KBM-7	-10.81	7
DEXTROMETHORPHAN	METYROSINE	KBM-7	-5.85	5
ORLISTAT	MAPROTILINE	KBM-7	-46.64	2
FLUMAZENIL	MIGLITOL	KBM-7	-9.47	9
PHENPROCOUMON	MINOXIDIL	KBM-7	-17.82	4
IMIPRAMINE	DICHLORPHENAMIDE	KBM-7	-13.58	0
ZALCITABINE	BACLOFEN	KBM-7	-8.29	3
NISOLDIPINE	CARISOPRODOL	KBM-7	-10.11	2
TRIMETHOBENZAMIDE	CLOFIBRIC ACID	KBM-7	-27.94	1
3-AMINO-2-OXAZOLIDINONE	CLOPIDOGREL	KBM-7	-9.01	2
ZALCITABINE	GUANADREL	KBM-7	-13.54	0
DIPHENIDOL	TINIDAZOLE	KBM-7	-8.88	1
CHLORAMBUCIL	MECAMYLAMINE	KBM-7	-81.4	3
SPIRONOLACTONE	TACROLIMUS	KBM-7	-14.94	0
PHENSUXIMIDE	TRIAMTERENE	KBM-7	-10.64	7
RISPERIDONE	PROPYLTHIOURACIL	KBM-7	-10.86	9
FELBAMATE	TOLVAPTAN	KBM-7	-16.59	9
GABAPENTIN	ZALCITABINE	KBM-7	-7.73	7
TETRABENAZINE	ZONISAMIDE	KBM-7	-10.09	1
THALIDOMIDE	AMANTADINE	KBM-7	-11.16	3
HYDROXYMETRONIDAZOLE	RISPERIDONE	KBM-7	-10.78	0
IVERMECTIN	TESTOSTERONE	KBM-7	-14.47	1
NITROSOGLUTATHIONE	ISOSORBIDE DINITRATE	KBM-7	-9.61	9
DEXMEDETOMIDINE	CLOFIBRATE	KBM-7	-8.84	2
FENOPROFEN	ISOPROTERENOL	KBM-7	-57.72	3
MIGLITOL	DICHLORPHENAMIDE	KBM-7	-13.57	2
CLOPIDOGREL	FURAZOLIDONE	KBM-7	-16.61	2
FELBAMATE	SORAFENIB	KBM-7	-16.59	8
SUMATRIPTAN	BOSENTAN	KBM-7	-10.08	0
DEXTROMETHORPHAN	LEVONORGESTREL	KBM-7	-10.98	2
ZALCITABINE	PROBENECID	KBM-7	-11.99	7
FOMEPIZOLE	SPIRONOLACTONE	KBM-7	-13.94	4
NABILONE	FLUMAZENIL	KBM-7	-8.42	9
SPIRONOLACTONE	RISPERIDONE	KBM-7	-14.94	2
