drugname1	drugname2	cell_line	synergy	fold
RAMELTEON	GABAPENTIN	KBM-7	-19.95	2
MIGLUSTAT	TRILOSTANE	KBM-7	-24.91	5
ANASTROZOLE	TRANEXAMIC ACID	KBM-7	-20.56	5
DRONEDARONE	ETOMIDATE	KBM-7	-25.49	0
ISOSORBIDE DINITRATE	TRILOSTANE	KBM-7	-24.08	7
MINOXIDIL	ANASTROZOLE	KBM-7	-22.15	9
ENOXACIN	ALTRETAMINE	KBM-7	-20.64	5
AZATADINE	ACETAZOLAMIDE	KBM-7	-21.56	6
MILRINONE	BUSPIRONE	KBM-7	-22.42	9
ZAFIRLUKAST	ETOMIDATE	KBM-7	-22.33	1
LIOTHYRONINE	ACETOHEXAMIDE	KBM-7	-22.05	3
ACAMPROSATE	PRAZIQUANTEL	KBM-7	-28.56	5
CLOFIBRIC ACID	OSELTAMIVIR	KBM-7	-32.88	6
NITROSOGLUTATHIONE	CHLORZOXAZONE	KBM-7	-62.11	9
MERCAPTOPURINE	METYROSINE	KBM-7	-28.32	5
NALTREXONE	LANSOPRAZOLE	KBM-7	-37.06	0
NATEGLINIDE	PROBUCOL	KBM-7	-20.27	4
DOXAPRAM	TETRABENAZINE	KBM-7	-28.82	6
PALONOSETRON	PRIMIDONE	KBM-7	-21.07	8
LEVAMISOLE	PAZOPANIB	KBM-7	-31.43	1
THALIDOMIDE	BUSPIRONE	KBM-7	-22.31	2
EFAVIRENZ	THIABENDAZOLE	KBM-7	-43.45	6
DEXTROMETHORPHAN	OXYPHENONIUM BROMIDE	KBM-7	-16.5	6
ETOMIDATE	OSELTAMIVIR ACID	KBM-7	-22.13	9
ALISKIREN	MEBUTAMATE	KBM-7	-25.79	5
TACROLIMUS	FELBAMATE	KBM-7	-25.16	4
VECURONIUM BROMIDE	METHYLERGONOVINE	KBM-7	-23.8	1
PROBENECID	CANRENONE	KBM-7	-25.2	6
THIOTEPA	BOSENTAN	KBM-7	-20.97	2
NITROSOGLUTATHIONE	TRIHEXYPHENIDYL	KBM-7	-23.86	2
DEXTROMETHORPHAN	TRIMETHOPRIM	KBM-7	-19.69	4
HYDRALAZINE	DICHLORPHENAMIDE	KBM-7	-38.02	1
METRONIDAZOLE	METYROSINE	KBM-7	-18.2	0
SN-38	AMPRENAVIR	KBM-7	-37.36	7
LAMOTRIGINE	CISAPRIDE	KBM-7	-24.71	8
GUANFACINE	PROCARBAZINE	KBM-7	-22.45	8
PENTOLINIUM TARTRATE	SAXAGLIPTIN	KBM-7	-20.64	4
FELBAMATE	ENTACAPONE	KBM-7	-27.73	4
OXYPHENONIUM BROMIDE	PROCARBAZINE	KBM-7	-22.33	1
IVERMECTIN	NORCISAPRIDE	KBM-7	-16.23	1
ORLISTAT	PENTAMIDINE	KBM-7	-32.74	1
THEOPHYLLINE	ILOPROST	KBM-7	-23.27	0
EPTIFIBATIDE	ISONIAZID	KBM-7	-24.35	5
TRIAMTERENE	TERAZOSIN	KBM-7	-22.04	6
NALTREXONE	4-AMINOSALICYLIC ACID	KBM-7	-30.29	6
PROCARBAZINE	ACARBOSE	KBM-7	-21.41	7
DIHYDROERGOTAMINE	EFAVIRENZ	KBM-7	-27.23	5
BOSENTAN	DOPAMINE	KBM-7	-24.52	7
ORLISTAT	SUMATRIPTAN	KBM-7	-22.58	8
PHENSUXIMIDE	DIPHENIDOL	KBM-7	-22.17	9
FURAZOLIDONE	ISONIAZID	KBM-7	-30.34	5
PENTOLINIUM TARTRATE	SULFAMETER	KBM-7	-21.26	2
FENOPROFEN	LEVONORGESTREL	KBM-7	-21.73	0
SUMATRIPTAN	TRIFLUOPERAZINE	KBM-7	-23.68	5
LIOTHYRONINE	CHLOROQUINE	KBM-7	-20.48	4
CISAPRIDE	MERCAPTOPURINE	KBM-7	-30.34	4
ACARBOSE	AMANTADINE	KBM-7	-23.01	5
LEVAMISOLE	SULBACTAM	KBM-7	-22.34	5
MEBENDAZOLE	PRIMIDONE	KBM-7	-21.63	5
TESTOSTERONE	METYROSINE	KBM-7	-24.68	0
GUANADREL	CISAPRIDE	KBM-7	-26.19	7
LEVETIRACETAM	PINACIDIL	KBM-7	-22.14	6
IVERMECTIN	ASENAPINE	KBM-7	-14.04	0
TRIFLUOPERAZINE	SULFAMETER	KBM-7	-24.19	7
THIOTEPA	NISOLDIPINE	KBM-7	-20.05	9
LIOTHYRONINE	CLOPIDOGREL	KBM-7	-21.18	8
GALANTAMINE	LAMOTRIGINE	KBM-7	-22.99	4
TRIMETHOPRIM	STANOZOLOL	KBM-7	-23.14	9
PALONOSETRON	VARENICLINE	KBM-7	-20.35	5
PYRAZINOIC ACID	METAXALONE	KBM-7	-19.3	9
DESOXYCORTICOSTERONE PIVALATE	NALTREXONE	KBM-7	-21.2	5
THIOTEPA	PIPERAZINE HEXAHYDRATE	KBM-7	-21.5	1
TRANYLCYPROMINE	CARISOPRODOL	KBM-7	-22.17	0
VECURONIUM BROMIDE	ATENOLOL	KBM-7	-23.62	6
THIOTEPA	METRONIDAZOLE	KBM-7	-18.52	7
PHENPROCOUMON	TACROLIMUS	KBM-7	-26.26	4
PROCARBAZINE	LUBIPROSTONE	KBM-7	-23.24	6
THIOTEPA	PHENSUXIMIDE	KBM-7	-20.85	3
THIOTEPA	MAPROTILINE	KBM-7	-51.72	6
RANOLAZINE	PROBENECID	KBM-7	-30.21	1
ORLISTAT	DRONEDARONE	KBM-7	-27.17	2
STANOZOLOL	SULFAMETER	KBM-7	-21.05	3
ISONIAZID	PROBUCOL	KBM-7	-22.51	4
TRIAMTERENE	ARMODAFINIL	KBM-7	-21.7	2
IVERMECTIN	METHYLERGONOVINE	KBM-7	-15.17	8
THIOTEPA	FELBAMATE	KBM-7	-25.81	7
TRIHEXYPHENIDYL	GABAPENTIN	KBM-7	-22.59	0
TRIMETHOPRIM	TINIDAZOLE	KBM-7	-24.35	9
ACARBOSE	MESALAZINE	KBM-7	-19.94	8
AMANTADINE	CLOPIDOGREL	KBM-7	-22.88	6
NORCISAPRIDE	SN-38	KBM-7	-23.16	9
TESTOLACTONE	6-HYDROXYBUSPIRONE	KBM-7	-21.13	3
ASENAPINE	THEOPHYLLINE	KBM-7	-21.97	7
ORLISTAT	FLUMAZENIL	KBM-7	-22.05	4
PIPERAZINE HEXAHYDRATE	PROCARBAZINE	KBM-7	-23.86	4
CISAPRIDE	TINIDAZOLE	KBM-7	-21.67	6
NALTREXONE	CISAPRIDE	KBM-7	-21.47	5
METFORMIN	NALTREXONE	KBM-7	-20.02	2
CHLOROQUINE	ASENAPINE	KBM-7	-19.06	3
THIOTEPA	MARAVIROC	KBM-7	-19.92	3
MINOXIDIL SULFATE	MIGLUSTAT	KBM-7	-25.29	2
ASENAPINE	IMIPRAMINE	KBM-7	-20.61	4
ITRACONAZOLE	THEOPHYLLINE	KBM-7	-27.59	6
RILUZOLE	OLMESARTAN MEDOXOMIL	KBM-7	-25.15	8
NITROSOGLUTATHIONE	DUTASTERIDE	KBM-7	-21.21	1
PENTOLINIUM TARTRATE	TOPIRAMATE	KBM-7	-21.56	5
ABACAVIR	LAMOTRIGINE	KBM-7	-28.33	4
SN-38	TIZOXANIDE	KBM-7	-28.13	1
TESTOLACTONE	NABILONE	KBM-7	-16.64	3
SULFAMETER	AMODIAQUINE	KBM-7	-23.1	9
ARGATROBAN	LUMEFANTRINE	KBM-7	-21.83	6
DOPAMINE	ACARBOSE	KBM-7	-22.62	3
HYDROXYMETRONIDAZOLE	TRIAMTERENE	KBM-7	-23.39	8
ENTACAPONE	LEFLUNOMIDE	KBM-7	-80.95	6
ETHINYL ESTRADIOL	TOPIRAMATE	KBM-7	-23.87	9
OLMESARTAN	ISOSORBIDE DINITRATE	KBM-7	-22.33	7
FLUMAZENIL	DIETHYLCARBAMAZINE	KBM-7	-23.1	7
THIOTEPA	PINACIDIL	KBM-7	-20.72	9
DIETHYLCARBAMAZINE	ENOXACIN	KBM-7	-23.67	2
LEVETIRACETAM	TRIMETHOPRIM	KBM-7	-24.24	8
ITRACONAZOLE	ILOPROST	KBM-7	-27.0	0
CARBOPLATIN	TRIOXSALEN	KBM-7	-32.09	7
METFORMIN	TETRABENAZINE	KBM-7	-21.05	9
PROBUCOL	STANOZOLOL	KBM-7	-18.58	6
DESOXYCORTICOSTERONE PIVALATE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-21.32	7
OLMESARTAN	TRANYLCYPROMINE	KBM-7	-20.52	9
6-HYDROXYBUSPIRONE	MINOXIDIL	KBM-7	-22.38	1
NITROSOGLUTATHIONE	OSELTAMIVIR ACID	KBM-7	-23.46	9
ABACAVIR	HYDROXYMETRONIDAZOLE	KBM-7	-26.82	7
HYDROXYCHLOROQUINE	TRIAMTERENE	KBM-7	-20.79	2
TOPIRAMATE	CARGLUMIC ACID	KBM-7	-23.3	1
ALISKIREN	CILASTATIN	KBM-7	-21.24	3
EZETIMIBE	VARENICLINE	KBM-7	-20.41	1
CARBOPLATIN	TACRINE	KBM-7	-32.55	0
ABACAVIR	PROBUCOL	KBM-7	-24.52	1
RUFINAMIDE	CARMUSTINE	KBM-7	-21.86	7
TACROLIMUS	AMODIAQUINE	KBM-7	-19.5	3
TETRABENAZINE	AMODIAQUINE	KBM-7	-22.56	0
STANOZOLOL	ALISKIREN	KBM-7	-20.95	3
EZETIMIBE	ILOPROST	KBM-7	-21.39	9
FELBAMATE	TRIFLUOPERAZINE	KBM-7	-28.86	7
EPTIFIBATIDE	THEOPHYLLINE	KBM-7	-23.24	8
DUTASTERIDE	ARIPIPRAZOLE	KBM-7	-32.2	6
GALANTAMINE	ARMODAFINIL	KBM-7	-19.56	6
TRANEXAMIC ACID	CARGLUMIC ACID	KBM-7	-20.14	8
SUMATRIPTAN	FLUTAMIDE	KBM-7	-32.48	7
THIOTEPA	CEFMENOXIME	KBM-7	-16.36	8
CISAPRIDE	ANASTROZOLE	KBM-7	-22.56	3
TRIFLUPROMAZINE	TIAGABINE	KBM-7	-33.01	6
AZATADINE	CARMUSTINE	KBM-7	-22.65	0
CHLORPHENESIN	SILDENAFIL	KBM-7	-27.62	6
THIOTEPA	ETHINYL ESTRADIOL	KBM-7	-20.73	3
THIOTEPA	ENDOXIFEN	KBM-7	-43.73	0
LIOTHYRONINE	BUMETANIDE	KBM-7	-22.97	3
GUANADREL	DEXMEDETOMIDINE	KBM-7	-25.31	1
MINOXIDIL	LEVAMISOLE	KBM-7	-21.19	4
NITROSOGLUTATHIONE	VARENICLINE	KBM-7	-21.0	2
PHENSUXIMIDE	FENOPROFEN	KBM-7	-20.56	5
ENALAPRILAT	DRONEDARONE	KBM-7	-27.33	0
LIOTHYRONINE	DOPAMINE	KBM-7	-23.95	8
CANRENONE	EZETIMIBE	KBM-7	-21.52	2
ABACAVIR	CARISOPRODOL	KBM-7	-27.06	4
BUMETANIDE	DEXCHLORPHENIRAMINE	KBM-7	-22.82	9
MITOTANE	ALTRETAMINE	KBM-7	-66.82	6
ACAMPROSATE	ILOPROST	KBM-7	-28.46	1
ATENOLOL	DRONEDARONE	KBM-7	-26.82	3
GALANTAMINE	CILASTATIN	KBM-7	-18.78	8
PROBUCOL	DUTASTERIDE	KBM-7	-19.87	2
PENTOLINIUM TARTRATE	FLUTAMIDE	KBM-7	-30.81	5
DIETHYLCARBAMAZINE	PRAZIQUANTEL	KBM-7	-23.54	1
MEMANTINE	TERAZOSIN	KBM-7	-22.08	4
MEMANTINE	METYROSINE	KBM-7	-20.3	2
METHYLERGONOVINE	MARAVIROC	KBM-7	-21.9	2
ANASTROZOLE	SORAFENIB	KBM-7	-19.25	0
FLUMAZENIL	AZITHROMYCIN	KBM-7	-20.64	6
BUSULFAN	STANOZOLOL	KBM-7	-20.58	9
MESALAZINE	CEFMENOXIME	KBM-7	-17.37	9
IVERMECTIN	DIETHYLCARBAMAZINE	KBM-7	-16.46	9
THIOTEPA	TOPIRAMATE	KBM-7	-21.16	8
THIOTEPA	MINOXIDIL	KBM-7	-19.61	3
ENTACAPONE	LITHIUM CITRATE	KBM-7	-21.27	7
SILDENAFIL	THALIDOMIDE	KBM-7	-22.36	1
PINACIDIL	SUMATRIPTAN	KBM-7	-22.94	7
TRILOSTANE	ENALAPRILAT	KBM-7	-23.67	2
DOPAMINE	AZITHROMYCIN	KBM-7	-22.51	4
DESOXYCORTICOSTERONE PIVALATE	EZETIMIBE	KBM-7	-20.95	4
RAMELTEON	ETHINYL ESTRADIOL	KBM-7	-22.11	6
PROBENECID	TACROLIMUS	KBM-7	-22.09	3
MEBENDAZOLE	MIGLITOL	KBM-7	-21.52	9
ALISKIREN	CARISOPRODOL	KBM-7	-23.9	4
PENTOLINIUM TARTRATE	SUNITINIB	KBM-7	-28.18	1
ANASTROZOLE	MINOXIDIL SULFATE	KBM-7	-24.08	4
NIZATIDINE	BACLOFEN	KBM-7	-19.97	3
NORCISAPRIDE	PRAZIQUANTEL	KBM-7	-23.22	3
CLOFIBRIC ACID	ENALAPRILAT	KBM-7	-32.47	9
BUMETANIDE	MILRINONE	KBM-7	-23.28	5
CHLOROQUINE	PENTOSTATIN	KBM-7	-20.58	6
THIOTEPA	DIAZOXIDE	KBM-7	-84.37	0
ARIPIPRAZOLE	VARENICLINE	KBM-7	-32.16	7
TOLVAPTAN	TRIFLUOPERAZINE	KBM-7	-26.9	5
PALONOSETRON	LUMEFANTRINE	KBM-7	-20.46	0
TRIAMTERENE	TRAZODONE	KBM-7	-26.58	4
PYRAZINOIC ACID	GEFITINIB	KBM-7	-72.51	6
FOMEPIZOLE	ATENOLOL	KBM-7	-21.66	7
ULIPRISTAL ACETATE	TETRABENAZINE	KBM-7	-31.99	8
TRANEXAMIC ACID	IMIPRAMINE	KBM-7	-19.52	8
MIGLUSTAT	PROGUANIL	KBM-7	-22.52	3
FLUTAMIDE	TRIAMTERENE	KBM-7	-32.71	9
MECAMYLAMINE	SN-38	KBM-7	-21.89	4
TACROLIMUS	NATEGLINIDE	KBM-7	-18.94	4
SULBACTAM	PINACIDIL	KBM-7	-23.33	8
ABACAVIR	CANRENONE	KBM-7	-26.31	1
SUMATRIPTAN	OSELTAMIVIR ACID	KBM-7	-23.98	1
TERAZOSIN	TRANYLCYPROMINE	KBM-7	-20.38	9
BUSPIRONE	PINACIDIL	KBM-7	-22.24	4
PARGYLINE	ENOXACIN	KBM-7	-22.3	1
PIPERAZINE HEXAHYDRATE	VARENICLINE	KBM-7	-22.69	6
THIOTEPA	PROPYLTHIOURACIL	KBM-7	-20.75	9
NITROSOGLUTATHIONE	PENTOSTATIN	KBM-7	-22.24	6
VALPROIC ACID	PINACIDIL	KBM-7	-19.74	7
ARMODAFINIL	TINIDAZOLE	KBM-7	-20.57	6
ARIPIPRAZOLE	METHYLERGONOVINE	KBM-7	-32.76	5
SILDENAFIL	BUMETANIDE	KBM-7	-22.37	7
LITHIUM CITRATE	BUSULFAN	KBM-7	-21.65	7
DEXMEDETOMIDINE	CITALOPRAM	KBM-7	-20.53	5
LIOTHYRONINE	RISPERIDONE	KBM-7	-23.21	7
FLUTAMIDE	NITISINONE	KBM-7	-40.6	4
SAXAGLIPTIN	AMODIAQUINE	KBM-7	-22.39	9
PENTOSTATIN	PIPERAZINE HEXAHYDRATE	KBM-7	-23.92	9
PRIMIDONE	GALANTAMINE	KBM-7	-20.35	2
HYDRALAZINE	METYROSINE	KBM-7	-32.82	6
LUBIPROSTONE	OSELTAMIVIR ACID	KBM-7	-24.44	2
TRIOXSALEN	BACLOFEN	KBM-7	-20.61	0
PHENPROCOUMON	ARIPIPRAZOLE	KBM-7	-38.16	4
IMIPRAMINE	AZITHROMYCIN	KBM-7	-20.36	5
EFLORNITHINE	PRIMIDONE	KBM-7	-24.44	0
THIOTEPA	HYDROXYMETRONIDAZOLE	KBM-7	-20.85	2
LIOTHYRONINE	DIHYDROERGOTAMINE	KBM-7	-21.97	7
GALANTAMINE	EFAVIRENZ	KBM-7	-25.92	5
LEVAMISOLE	NISOLDIPINE	KBM-7	-21.47	1
ATOVAQUONE	NITISINONE	KBM-7	-30.38	7
METYROSINE	BOSENTAN	KBM-7	-20.47	6
BUSPIRONE	CILASTATIN	KBM-7	-19.96	8
FLUTAMIDE	PIPERAZINE HEXAHYDRATE	KBM-7	-33.46	5
MECAMYLAMINE	MEBUTAMATE	KBM-7	-24.7	9
OXYPHENONIUM BROMIDE	PARGYLINE	KBM-7	-21.75	3
TINIDAZOLE	MEBENDAZOLE	KBM-7	-20.98	5
LACOSAMIDE	MINOXIDIL	KBM-7	-23.08	3
TINIDAZOLE	VALPROIC ACID	KBM-7	-18.49	0
ATENOLOL	THIABENDAZOLE	KBM-7	-39.13	8
GUANFACINE	TRIMETHOPRIM	KBM-7	-24.66	6
RISPERIDONE	CARBOPLATIN	KBM-7	-33.46	5
TRAZODONE	IMIPRAMINE	KBM-7	-25.74	3
METRONIDAZOLE	AMANTADINE	KBM-7	-22.45	8
METHYCLOTHIAZIDE	TOPIRAMATE	KBM-7	-22.52	2
ANASTROZOLE	TERAZOSIN	KBM-7	-21.82	7
RISPERIDONE	GUANADREL	KBM-7	-26.73	3
PROGUANIL	TRANYLCYPROMINE	KBM-7	-19.79	7
ENTACAPONE	ZALEPLON	KBM-7	-21.97	5
SORAFENIB	VALPROIC ACID	KBM-7	-15.7	5
DIPHENIDOL	BACLOFEN	KBM-7	-20.9	8
CHLOROQUINE	LANSOPRAZOLE	KBM-7	-35.91	7
SUNITINIB	METYROSINE	KBM-7	-27.64	2
PENTAMIDINE	MEBENDAZOLE	KBM-7	-32.18	0
PENTOLINIUM TARTRATE	TRIFLUPROMAZINE	KBM-7	-24.1	0
LAMOTRIGINE	ALISKIREN	KBM-7	-25.13	7
MESALAZINE	CEVIMELINE	KBM-7	-20.77	1
GUANFACINE	ZILEUTON	KBM-7	-31.35	0
DUTASTERIDE	OSELTAMIVIR ACID	KBM-7	-23.13	8
FURAZOLIDONE	NITISINONE	KBM-7	-37.29	2
BUSULFAN	TRANYLCYPROMINE	KBM-7	-21.28	7
IVERMECTIN	TOLAZOLINE	KBM-7	-11.96	7
METHYLERGONOVINE	DOXAPRAM	KBM-7	-28.3	7
ENTACAPONE	STANOZOLOL	KBM-7	-20.06	9
MEBENDAZOLE	RISPERIDONE	KBM-7	-22.42	2
ZAFIRLUKAST	CHLOROQUINE	KBM-7	-21.89	3
STANOZOLOL	PYRAZINOIC ACID	KBM-7	-17.1	9
SILDENAFIL	CISATRACURIUM BESYLATE	KBM-7	-36.29	8
NITROSOGLUTATHIONE	CILASTATIN	KBM-7	-20.01	5
ORLISTAT	SUNITINIB	KBM-7	-29.74	1
IVERMECTIN	RISPERIDONE	KBM-7	-15.96	9
PAZOPANIB	NICLOSAMIDE	KBM-7	-60.8	2
CLOPIDOGREL	OLMESARTAN	KBM-7	-20.18	5
FENOPROFEN	SULBACTAM	KBM-7	-20.35	0
IVERMECTIN	CHLOROQUINE	KBM-7	-12.78	8
CARBOPLATIN	OLMESARTAN MEDOXOMIL	KBM-7	-33.16	1
TOLVAPTAN	ALTRETAMINE	KBM-7	-23.86	5
MINOXIDIL	DEXCHLORPHENIRAMINE	KBM-7	-21.71	2
MIGLITOL	TRIOXSALEN	KBM-7	-20.85	5
TOLAZOLINE	TINIDAZOLE	KBM-7	-18.58	5
LEVONORGESTREL	FOMEPIZOLE	KBM-7	-23.54	8
PALONOSETRON	PRAZIQUANTEL	KBM-7	-21.14	8
IVERMECTIN	ALISKIREN	KBM-7	-15.78	1
ELTROMBOPAG	PYRAZINOIC ACID	KBM-7	-70.91	9
METHYCLOTHIAZIDE	FENOPROFEN	KBM-7	-19.07	1
TESTOSTERONE	SORAFENIB	KBM-7	-23.69	2
CANRENONE	TRAZODONE	KBM-7	-26.42	6
ARMODAFINIL	EFAVIRENZ	KBM-7	-26.54	1
4-AMINOSALICYLIC ACID	A77 1726	KBM-7	-43.91	5
PRAZIQUANTEL	ZAFIRLUKAST	KBM-7	-24.0	5
OXYPHENONIUM BROMIDE	DIETHYLCARBAMAZINE	KBM-7	-22.98	4
LUBIPROSTONE	MESALAZINE	KBM-7	-21.67	4
LUBIPROSTONE	NITISINONE	KBM-7	-32.37	4
FOMEPIZOLE	AMOXAPINE	KBM-7	-24.12	0
CLOPIDOGREL	BACLOFEN	KBM-7	-20.29	9
LIOTHYRONINE	MESALAZINE	KBM-7	-21.23	0
EPTIFIBATIDE	MINOXIDIL SULFATE	KBM-7	-23.91	5
ORLISTAT	SILDENAFIL	KBM-7	-21.87	4
CITALOPRAM	4-AMINOSALICYLIC ACID	KBM-7	-30.1	4
TRANYLCYPROMINE	MITOTANE	KBM-7	-66.36	2
MINOXIDIL SULFATE	VARENICLINE	KBM-7	-22.91	9
MARAVIROC	MESALAZINE	KBM-7	-20.72	2
AMPRENAVIR	THEOPHYLLINE	KBM-7	-37.92	5
ACETAZOLAMIDE	ABACAVIR	KBM-7	-25.68	8
NITROSOGLUTATHIONE	MEBENDAZOLE	KBM-7	-21.15	4
MEMANTINE	ZONISAMIDE	KBM-7	-22.22	6
CILASTATIN	PROBUCOL	KBM-7	-18.66	2
CEVIMELINE	4-AMINOSALICYLIC ACID	KBM-7	-30.58	6
AMPRENAVIR	RANOLAZINE	KBM-7	-41.56	9
NORCISAPRIDE	MIGLITOL	KBM-7	-22.81	6
ACITRETIN	CLOFIBRATE	KBM-7	-47.31	8
NISOLDIPINE	TRIOXSALEN	KBM-7	-20.84	1
ATOVAQUONE	MINOXIDIL SULFATE	KBM-7	-21.97	9
TRANYLCYPROMINE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-20.22	1
FOMEPIZOLE	DOPAMINE	KBM-7	-23.25	7
NITROSOGLUTATHIONE	NALTREXONE	KBM-7	-20.82	6
LEVETIRACETAM	SORAFENIB	KBM-7	-18.06	6
MEBENDAZOLE	AMPRENAVIR	KBM-7	-36.71	2
DIETHYLCARBAMAZINE	CISAPRIDE	KBM-7	-23.29	9
DIHYDROARTEMISININ	EFLORNITHINE	KBM-7	-79.36	9
FLUMAZENIL	TRANEXAMIC ACID	KBM-7	-19.66	0
NORCISAPRIDE	CILASTATIN	KBM-7	-21.29	3
AMOXAPINE	SAXAGLIPTIN	KBM-7	-24.53	6
ETHINYL ESTRADIOL	METFORMIN	KBM-7	-21.28	0
PENTAMIDINE	TRIMETHOBENZAMIDE	KBM-7	-44.84	7
CLOFIBRATE	AMPRENAVIR	KBM-7	-36.9	7
GUANFACINE	ARGATROBAN	KBM-7	-22.08	4
CARBOPLATIN	MERCAPTOPURINE	KBM-7	-39.52	5
PROGUANIL	CISATRACURIUM BESYLATE	KBM-7	-35.56	5
ASENAPINE	ETOMIDATE	KBM-7	-19.1	8
DEXTROMETHORPHAN	PENTOSTATIN	KBM-7	-17.04	8
NORCISAPRIDE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-22.28	4
PAZOPANIB	MESALAZINE	KBM-7	-30.82	8
DEXTROMETHORPHAN	ABACAVIR	KBM-7	-20.67	4
LEVAMISOLE	PROBENECID	KBM-7	-24.1	1
HYDROXYMETRONIDAZOLE	FEBUXOSTAT	KBM-7	-26.47	2
DICHLORPHENAMIDE	OXYPHENONIUM BROMIDE	KBM-7	-25.68	0
TOPIRAMATE	ATOVAQUONE	KBM-7	-21.4	9
VECURONIUM BROMIDE	ZALEPLON	KBM-7	-23.54	7
ZAFIRLUKAST	NITISINONE	KBM-7	-33.28	0
TACRINE	ATENOLOL	KBM-7	-21.31	2
EFLORNITHINE	A77 1726	KBM-7	-38.92	7
TRANYLCYPROMINE	PYRAZINAMIDE	KBM-7	-19.27	9
CANRENONE	AMANTADINE	KBM-7	-24.22	3
METAXALONE	FEBUXOSTAT	KBM-7	-25.75	9
FOMEPIZOLE	PROBENECID	KBM-7	-24.29	5
BUSULFAN	SULBACTAM	KBM-7	-22.92	5
MEMANTINE	RILUZOLE	KBM-7	-25.04	2
GUANFACINE	HYDROXYCHLOROQUINE	KBM-7	-20.08	9
LANSOPRAZOLE	TINIDAZOLE	KBM-7	-37.13	9
NIZATIDINE	FELBAMATE	KBM-7	-25.88	2
THIOTEPA	TACROLIMUS	KBM-7	-17.03	5
PARGYLINE	DIETHYLCARBAMAZINE	KBM-7	-23.08	4
ENTACAPONE	CLOFIBRATE	KBM-7	-21.64	1
THIOTEPA	CHLOROQUINE	KBM-7	-17.8	4
OXYPHENONIUM BROMIDE	ARTEMETHER	KBM-7	-50.49	1
TOLAZOLINE	MECAMYLAMINE	KBM-7	-18.86	3
NICLOSAMIDE	FELBAMATE	KBM-7	-59.05	3
EZETIMIBE	PROPYLTHIOURACIL	KBM-7	-21.68	5
CANRENONE	ATOVAQUONE	KBM-7	-20.61	2
IVERMECTIN	GABAPENTIN	KBM-7	-13.11	8
SITAGLIPTIN	ACETOHEXAMIDE	KBM-7	-22.26	3
THIOTEPA	SULFAMETER	KBM-7	-20.65	0
ENTACAPONE	TINIDAZOLE	KBM-7	-21.25	9
NITROSOGLUTATHIONE	HYDROXYCHLOROQUINE	KBM-7	-19.8	7
PENTOLINIUM TARTRATE	BUMETANIDE	KBM-7	-20.78	2
HYDROXYFLUTAMIDE	CLOPIDOGREL	KBM-7	-31.23	0
BUMETANIDE	ATOVAQUONE	KBM-7	-20.84	7
TRIFLUPROMAZINE	NALTREXONE	KBM-7	-24.92	0
DEXTROMETHORPHAN	CARISOPRODOL	KBM-7	-17.62	8
ALTRETAMINE	6-HYDROXYBUSPIRONE	KBM-7	-20.68	9
DOPAMINE	CEVIMELINE	KBM-7	-23.31	0
ZALEPLON	FEBUXOSTAT	KBM-7	-25.65	4
FLUMAZENIL	PINACIDIL	KBM-7	-22.24	0
STANOZOLOL	ACETOHEXAMIDE	KBM-7	-19.51	3
SN-38	MARAVIROC	KBM-7	-21.77	2
SN-38	TRANYLCYPROMINE	KBM-7	-20.86	9
ETHINYL ESTRADIOL	TACRINE	KBM-7	-22.07	4
PENTOSTATIN	CITALOPRAM	KBM-7	-21.69	1
SILDENAFIL	CITALOPRAM	KBM-7	-20.9	2
3-AMINO-2-OXAZOLIDINONE	AMOXAPINE	KBM-7	-23.7	4
NIZATIDINE	CHLORPHENESIN	KBM-7	-26.0	4
RAMELTEON	EFLORNITHINE	KBM-7	-23.74	2
DICHLORPHENAMIDE	ZALEPLON	KBM-7	-25.86	8
MINOXIDIL SULFATE	PRIMIDONE	KBM-7	-23.49	8
BUMETANIDE	OLMESARTAN MEDOXOMIL	KBM-7	-22.86	1
TRIHEXYPHENIDYL	ATENOLOL	KBM-7	-23.77	2
IVERMECTIN	TRANYLCYPROMINE	KBM-7	-13.68	2
IVERMECTIN	VALPROIC ACID	KBM-7	-11.66	7
PENTOLINIUM TARTRATE	CARISOPRODOL	KBM-7	-21.3	4
TRANYLCYPROMINE	EPTIFIBATIDE	KBM-7	-21.06	8
LIOTHYRONINE	DUTASTERIDE	KBM-7	-21.6	4
LUBIPROSTONE	NALTREXONE	KBM-7	-21.85	4
PROGUANIL	NORCISAPRIDE	KBM-7	-21.71	3
HYDRALAZINE	EZETIMIBE	KBM-7	-33.78	0
IVERMECTIN	MILRINONE	KBM-7	-15.58	4
ISOPROTERENOL	HYDROXYCHLOROQUINE	KBM-7	-61.28	4
6-HYDROXYBUSPIRONE	BUSULFAN	KBM-7	-22.89	7
DUTASTERIDE	LUBIPROSTONE	KBM-7	-22.01	9
ETHINYL ESTRADIOL	HYDROXYFLUTAMIDE	KBM-7	-32.71	1
NITROSOGLUTATHIONE	BUSULFAN	KBM-7	-21.87	6
PENTAMIDINE	BUSPIRONE	KBM-7	-32.06	3
ENALAPRILAT	AMOXAPINE	KBM-7	-24.66	4
DESOXYCORTICOSTERONE PIVALATE	SULBACTAM	KBM-7	-22.34	1
