drugname1	drugname2	cell_line	synergy	fold
AZITHROMYCIN	METFORMIN	KBM-7	-22.5	4
ORLISTAT	ITRACONAZOLE	KBM-7	-29.8	9
DOXAPRAM	THALIDOMIDE	KBM-7	-31.92	4
PYRAZINOIC ACID	HYDROXYCHLOROQUINE	KBM-7	-20.28	9
GALANTAMINE	ATENOLOL	KBM-7	-23.27	0
NITROSOGLUTATHIONE	EPTIFIBATIDE	KBM-7	-24.98	7
SITAGLIPTIN	STANOZOLOL	KBM-7	-24.0	0
AMODIAQUINE	BUMETANIDE	KBM-7	-25.8	7
PROBENECID	METAXALONE	KBM-7	-27.79	3
RISPERIDONE	RIBAVIRIN	KBM-7	-84.58	0
AMPRENAVIR	TRIFLUPROMAZINE	KBM-7	-43.2	3
SAXAGLIPTIN	CARISOPRODOL	KBM-7	-26.29	4
IVERMECTIN	HYDRALAZINE	KBM-7	-31.88	6
BOSENTAN	VECURONIUM BROMIDE	KBM-7	-27.39	1
DUTASTERIDE	CHLOROQUINE	KBM-7	-22.43	1
BACLOFEN	OLMESARTAN MEDOXOMIL	KBM-7	-25.07	1
CANRENONE	GALANTAMINE	KBM-7	-23.78	8
D-CYCLOSERINE	DRONEDARONE	KBM-7	-32.93	2
TRIAMTERENE	MILRINONE	KBM-7	-26.09	0
CHLOROQUINE	DOPAMINE	KBM-7	-24.62	7
DRONEDARONE	ABACAVIR	KBM-7	-33.55	1
METHYCLOTHIAZIDE	TACROLIMUS	KBM-7	-21.64	2
TRAZODONE	STANOZOLOL	KBM-7	-27.44	0
TETRABENAZINE	METRONIDAZOLE	KBM-7	-23.74	0
NIZATIDINE	RANOLAZINE	KBM-7	-29.04	5
CHLOROQUINE	TRILOSTANE	KBM-7	-24.22	4
SULFAMETER	NICLOSAMIDE	KBM-7	-59.46	2
MEMANTINE	CISAPRIDE	KBM-7	-25.67	3
EFAVIRENZ	PYRAZINAMIDE	KBM-7	-29.1	5
EPTIFIBATIDE	OLMESARTAN MEDOXOMIL	KBM-7	-25.72	0
FURAZOLIDONE	ACETOHEXAMIDE	KBM-7	-31.06	5
CHLOROQUINE	TRAZODONE	KBM-7	-27.23	7
DRONEDARONE	CARGLUMIC ACID	KBM-7	-30.02	5
MARAVIROC	BUMETANIDE	KBM-7	-25.42	9
HYDROXYCHLOROQUINE	TIZOXANIDE	KBM-7	-29.35	3
MEBENDAZOLE	PHENSUXIMIDE	KBM-7	-25.28	6
FEBUXOSTAT	PINACIDIL	KBM-7	-29.39	9
IVERMECTIN	ISONIAZID	KBM-7	-20.12	2
ATOVAQUONE	DUTASTERIDE	KBM-7	-22.75	5
IVERMECTIN	ZILEUTON	KBM-7	-28.44	4
DEXMEDETOMIDINE	CLOPIDOGREL	KBM-7	-22.95	0
ACARBOSE	ENOXACIN	KBM-7	-24.18	2
ARGATROBAN	STANOZOLOL	KBM-7	-23.39	6
SN-38	ENTACAPONE	KBM-7	-25.02	5
PYRAZINOIC ACID	BOSENTAN	KBM-7	-22.89	9
DEXTROMETHORPHAN	STANOZOLOL	KBM-7	-17.53	3
TETRABENAZINE	CLOFIBRATE	KBM-7	-25.08	8
METAXALONE	TESTOSTERONE	KBM-7	-29.74	2
METYROSINE	ZONISAMIDE	KBM-7	-22.33	7
PALONOSETRON	MEPHENYTOIN	KBM-7	-26.36	5
HYDROXYMETRONIDAZOLE	ASENAPINE	KBM-7	-24.84	9
FELBAMATE	PHENSUXIMIDE	KBM-7	-31.27	4
RAMELTEON	DIPHENIDOL	KBM-7	-23.64	1
CISAPRIDE	TIZOXANIDE	KBM-7	-31.03	4
DRONEDARONE	TACRINE	KBM-7	-29.49	7
CLOPIDOGREL	METAXALONE	KBM-7	-23.8	8
NIZATIDINE	PROGUANIL	KBM-7	-22.17	6
MIGLITOL	AMANTADINE	KBM-7	-26.86	6
NITISINONE	VALPROIC ACID	KBM-7	-32.42	7
NISOLDIPINE	METYROSINE	KBM-7	-22.57	8
PHENPROCOUMON	ITRACONAZOLE	KBM-7	-35.75	5
NALTREXONE	ULIPRISTAL ACETATE	KBM-7	-33.92	1
PALONOSETRON	SORAFENIB	KBM-7	-20.69	6
CLOPIDOGREL	PHENSUXIMIDE	KBM-7	-24.42	3
THIOTEPA	RAMELTEON	KBM-7	-22.32	5
ABACAVIR	TRIAMTERENE	KBM-7	-29.32	5
IVERMECTIN	OSELTAMIVIR	KBM-7	-18.79	8
SN-38	PINACIDIL	KBM-7	-25.68	2
MINOXIDIL	PRIMIDONE	KBM-7	-24.5	6
CLOFIBRIC ACID	MIGLUSTAT	KBM-7	-36.35	4
DUTASTERIDE	RISPERIDONE	KBM-7	-25.3	1
EFLORNITHINE	MEPHENYTOIN	KBM-7	-29.75	4
LEVETIRACETAM	TRAZODONE	KBM-7	-28.5	2
PRIMIDONE	SITAGLIPTIN	KBM-7	-25.72	7
SUMATRIPTAN	ACARBOSE	KBM-7	-24.12	9
AMANTADINE	VARENICLINE	KBM-7	-26.26	9
NALTREXONE	CARBOPLATIN	KBM-7	-35.04	8
SILDENAFIL	ATOVAQUONE	KBM-7	-23.08	6
CANRENONE	ZONISAMIDE	KBM-7	-25.06	5
NITROSOGLUTATHIONE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-24.03	7
3-AMINO-2-OXAZOLIDINONE	SAXAGLIPTIN	KBM-7	-24.53	1
AZITHROMYCIN	TOLVAPTAN	KBM-7	-27.47	4
EFLORNITHINE	THIABENDAZOLE	KBM-7	-44.04	1
AMANTADINE	ENTACAPONE	KBM-7	-26.91	1
GUANFACINE	MINOXIDIL	KBM-7	-24.48	7
EPTIFIBATIDE	LAMOTRIGINE	KBM-7	-27.67	9
CILASTATIN	PAZOPANIB	KBM-7	-33.23	5
ORLISTAT	TERAZOSIN	KBM-7	-24.58	1
CITALOPRAM	ALISKIREN	KBM-7	-24.97	3
GUANADREL	LEVAMISOLE	KBM-7	-28.46	8
ATENOLOL	ENOXACIN	KBM-7	-25.15	7
ACAMPROSATE	ZONISAMIDE	KBM-7	-30.88	9
FLUTAMIDE	CLOPIDOGREL	KBM-7	-34.2	2
THIOTEPA	ACETAZOLAMIDE	KBM-7	-22.78	3
ENOXACIN	PYRAZINAMIDE	KBM-7	-23.79	0
RUFINAMIDE	THEOPHYLLINE	KBM-7	-24.56	4
GALANTAMINE	BOSENTAN	KBM-7	-24.15	5
LEVETIRACETAM	SULFAMETER	KBM-7	-25.12	4
EPTIFIBATIDE	METYROSINE	KBM-7	-22.93	9
MEMANTINE	MILRINONE	KBM-7	-26.16	6
TRANYLCYPROMINE	ALTRETAMINE	KBM-7	-21.97	3
PROCARBAZINE	4-AMINOSALICYLIC ACID	KBM-7	-34.07	4
IVERMECTIN	SPIRONOLACTONE	KBM-7	-22.62	6
CHLOROQUINE	FOMEPIZOLE	KBM-7	-22.67	7
NABILONE	MEPHENYTOIN	KBM-7	-23.72	5
CHLOROQUINE	ACARBOSE	KBM-7	-21.78	1
PRAZIQUANTEL	TRIAMTERENE	KBM-7	-25.61	3
DIHYDROERGOTAMINE	BUSULFAN	KBM-7	-24.96	4
NALTREXONE	ETOMIDATE	KBM-7	-22.41	5
ETOMIDATE	CARMUSTINE	KBM-7	-24.24	1
TOLVAPTAN	METHYLERGONOVINE	KBM-7	-28.63	8
PYRAZINAMIDE	MESALAZINE	KBM-7	-22.38	5
DEXMEDETOMIDINE	DEXCHLORPHENIRAMINE	KBM-7	-24.35	1
GUANFACINE	MARAVIROC	KBM-7	-24.69	8
RISPERIDONE	ENTACAPONE	KBM-7	-25.8	5
CITALOPRAM	ISONIAZID	KBM-7	-26.15	4
PENTOLINIUM TARTRATE	RAMELTEON	KBM-7	-22.64	0
4-AMINOSALICYLIC ACID	DOXAPRAM	KBM-7	-39.33	7
ETHINYL ESTRADIOL	PENTOSTATIN	KBM-7	-26.16	7
AMANTADINE	EFAVIRENZ	KBM-7	-32.19	2
TRANYLCYPROMINE	ILOPROST	KBM-7	-24.1	5
DIHYDROERGOTAMINE	OLMESARTAN	KBM-7	-24.11	1
ASENAPINE	OLMESARTAN MEDOXOMIL	KBM-7	-24.34	5
ZALEPLON	BUSPIRONE	KBM-7	-24.56	9
ANASTROZOLE	TACRINE	KBM-7	-24.86	3
LEVETIRACETAM	ALBENDAZOLE	KBM-7	-78.98	5
NITROSOGLUTATHIONE	TRAZODONE	KBM-7	-28.75	2
OXYPHENONIUM BROMIDE	TRIOXSALEN	KBM-7	-23.71	5
MARAVIROC	PROCARBAZINE	KBM-7	-25.14	2
PALONOSETRON	PYRAZINOIC ACID	KBM-7	-20.96	4
METHYCLOTHIAZIDE	BUSPIRONE	KBM-7	-23.94	3
ORLISTAT	TOLAZOLINE	KBM-7	-22.36	2
CANRENONE	METHYCLOTHIAZIDE	KBM-7	-24.73	4
IVERMECTIN	FELBAMATE	KBM-7	-24.09	4
PROBENECID	6-HYDROXYBUSPIRONE	KBM-7	-28.27	6
AMANTADINE	BUSPIRONE	KBM-7	-26.54	0
TRAZODONE	BUSPIRONE	KBM-7	-28.73	2
NISOLDIPINE	AMOXAPINE	KBM-7	-27.3	9
TRIAMTERENE	ZONISAMIDE	KBM-7	-25.11	3
AMANTADINE	SULBACTAM	KBM-7	-27.59	0
CISAPRIDE	HYDROXYMETRONIDAZOLE	KBM-7	-25.89	3
LIOTHYRONINE	D-CYCLOSERINE	KBM-7	-28.48	1
TRIFLUOPERAZINE	MIGLUSTAT	KBM-7	-27.71	9
DEXMEDETOMIDINE	FOMEPIZOLE	KBM-7	-23.92	1
GALANTAMINE	ILOPROST	KBM-7	-23.55	2
ISOPROTERENOL	CANRENONE	KBM-7	-65.19	7
D-CYCLOSERINE	AZATADINE	KBM-7	-27.78	0
PALONOSETRON	VALPROIC ACID	KBM-7	-20.94	5
CLOPIDOGREL	AMODIAQUINE	KBM-7	-23.85	5
METHYLERGONOVINE	PAZOPANIB	KBM-7	-34.61	2
FURAZOLIDONE	MESALAZINE	KBM-7	-30.47	9
THALIDOMIDE	ENALAPRILAT	KBM-7	-25.89	3
PARGYLINE	ATENOLOL	KBM-7	-24.76	8
ALISKIREN	DIETHYLCARBAMAZINE	KBM-7	-26.91	0
PENTOLINIUM TARTRATE	TERAZOSIN	KBM-7	-22.67	6
ANASTROZOLE	ACETOHYDROXAMIC ACID	KBM-7	-38.51	7
ABACAVIR	PAZOPANIB	KBM-7	-37.96	6
PENTOLINIUM TARTRATE	RIBAVIRIN	KBM-7	-84.23	0
LACOSAMIDE	SAXAGLIPTIN	KBM-7	-26.56	1
DEXTROMETHORPHAN	DOXAPRAM	KBM-7	-26.32	9
AMODIAQUINE	CHLOROQUINE	KBM-7	-23.15	3
OLMESARTAN	IMIPRAMINE	KBM-7	-23.97	5
FELBAMATE	RILUZOLE	KBM-7	-32.93	3
METHYCLOTHIAZIDE	AMOXAPINE	KBM-7	-26.79	4
ACAMPROSATE	METYROSINE	KBM-7	-28.98	2
GABAPENTIN	AMODIAQUINE	KBM-7	-23.49	5
RAMELTEON	MIGLITOL	KBM-7	-24.24	1
TRIHEXYPHENIDYL	TRIFLUPROMAZINE	KBM-7	-30.57	5
RUFINAMIDE	METRONIDAZOLE	KBM-7	-22.07	8
ACARBOSE	TINIDAZOLE	KBM-7	-23.21	0
IVERMECTIN	AMPRENAVIR	KBM-7	-34.67	2
CEFMENOXIME	PROCARBAZINE	KBM-7	-21.68	3
CARBOPLATIN	6-HYDROXYBUSPIRONE	KBM-7	-36.33	7
TINIDAZOLE	VARENICLINE	KBM-7	-23.61	5
GUANFACINE	TRIFLUOPERAZINE	KBM-7	-26.11	0
GUANFACINE	CISATRACURIUM BESYLATE	KBM-7	-39.36	2
CEVIMELINE	TINIDAZOLE	KBM-7	-24.18	6
DICHLORPHENAMIDE	TRIFLUPROMAZINE	KBM-7	-32.39	7
FENOPROFEN	ZONISAMIDE	KBM-7	-22.33	7
LITHIUM CITRATE	BUSPIRONE	KBM-7	-23.76	6
ZALCITABINE	CARGLUMIC ACID	KBM-7	-21.87	7
ORLISTAT	RAMELTEON	KBM-7	-24.49	9
ENTACAPONE	LEVETIRACETAM	KBM-7	-24.24	2
TRAZODONE	PYRAZINOIC ACID	KBM-7	-26.38	4
BUSULFAN	ENOXACIN	KBM-7	-25.6	3
RANOLAZINE	PRIMIDONE	KBM-7	-30.51	3
DEXCHLORPHENIRAMINE	PROBUCOL	KBM-7	-23.47	8
AZATADINE	DIHYDROERGOTAMINE	KBM-7	-24.09	0
HYDROXYMETRONIDAZOLE	SILDENAFIL	KBM-7	-25.53	5
ENTACAPONE	CARISOPRODOL	KBM-7	-25.98	7
CARISOPRODOL	BACLOFEN	KBM-7	-25.69	8
ZALEPLON	PRIMIDONE	KBM-7	-24.87	8
AMODIAQUINE	FENOPROFEN	KBM-7	-22.84	8
IVERMECTIN	EFAVIRENZ	KBM-7	-23.91	0
CARBOPLATIN	TRIFLUPROMAZINE	KBM-7	-38.86	4
ETOMIDATE	TRIFLUPROMAZINE	KBM-7	-26.94	9
LEVAMISOLE	TINIDAZOLE	KBM-7	-23.86	1
TRIMETHOPRIM	ENALAPRILAT	KBM-7	-28.07	5
NITROSOGLUTATHIONE	LAMOTRIGINE	KBM-7	-26.99	4
TETRABENAZINE	SILDENAFIL	KBM-7	-24.94	3
ULIPRISTAL ACETATE	ANASTROZOLE	KBM-7	-34.94	5
ITRACONAZOLE	DRONEDARONE	KBM-7	-34.12	1
EPTIFIBATIDE	6-HYDROXYBUSPIRONE	KBM-7	-25.88	6
ANASTROZOLE	ENDOXIFEN	KBM-7	-48.13	5
FOMEPIZOLE	SN-38	KBM-7	-24.72	9
ACAMPROSATE	PHENSUXIMIDE	KBM-7	-31.73	0
MARAVIROC	PRIMIDONE	KBM-7	-24.66	4
PROGUANIL	FENOPROFEN	KBM-7	-21.49	2
PALONOSETRON	FEBUXOSTAT	KBM-7	-27.69	5
DOXAPRAM	PROBUCOL	KBM-7	-29.86	4
AZATADINE	CITALOPRAM	KBM-7	-23.7	8
MECAMYLAMINE	ANASTROZOLE	KBM-7	-25.05	0
FENOPROFEN	TESTOSTERONE	KBM-7	-27.41	1
ASENAPINE	AMANTADINE	KBM-7	-25.88	7
IVERMECTIN	AMANTADINE	KBM-7	-20.1	1
PHENSUXIMIDE	TRANEXAMIC ACID	KBM-7	-23.65	0
IVERMECTIN	TEMOZOLOMIDE	KBM-7	-50.87	4
NORCISAPRIDE	PROPYLTHIOURACIL	KBM-7	-26.57	7
ARIPIPRAZOLE	ITRACONAZOLE	KBM-7	-39.5	1
IVERMECTIN	NISOLDIPINE	KBM-7	-17.85	4
PALONOSETRON	ISONIAZID	KBM-7	-25.8	7
DICHLORPHENAMIDE	EZETIMIBE	KBM-7	-28.01	9
IMIPRAMINE	PHENPROCOUMON	KBM-7	-30.99	2
ALTRETAMINE	PRIMIDONE	KBM-7	-22.93	0
NITROSOGLUTATHIONE	SAXAGLIPTIN	KBM-7	-24.72	8
MEMANTINE	METAXALONE	KBM-7	-25.56	3
RISPERIDONE	PRIMIDONE	KBM-7	-25.72	7
NALTREXONE	PROGUANIL	KBM-7	-23.03	2
CARMUSTINE	LUBIPROSTONE	KBM-7	-26.67	9
SAXAGLIPTIN	LITHIUM CITRATE	KBM-7	-24.33	0
BOSENTAN	THALIDOMIDE	KBM-7	-26.24	0
FLUMAZENIL	PYRAZINAMIDE	KBM-7	-23.14	6
BACLOFEN	ETOMIDATE	KBM-7	-22.76	0
IVERMECTIN	MEPHENYTOIN	KBM-7	-20.53	9
SPIRONOLACTONE	ASENAPINE	KBM-7	-28.2	9
STANOZOLOL	NITISINONE	KBM-7	-33.08	4
THEOPHYLLINE	BUSULFAN	KBM-7	-26.12	3
TIAGABINE	METRONIDAZOLE	KBM-7	-31.23	4
ZONISAMIDE	ASENAPINE	KBM-7	-23.59	4
DEXMEDETOMIDINE	SN-38	KBM-7	-24.21	8
D-CYCLOSERINE	NITISINONE	KBM-7	-37.49	8
DEXTROMETHORPHAN	ATENOLOL	KBM-7	-19.29	4
TOPIRAMATE	AZITHROMYCIN	KBM-7	-24.85	9
GUANADREL	FENOPROFEN	KBM-7	-26.68	9
DICHLORPHENAMIDE	THEOPHYLLINE	KBM-7	-29.67	3
SUNITINIB	PROPYLTHIOURACIL	KBM-7	-33.25	8
VALPROIC ACID	LITHIUM CITRATE	KBM-7	-21.17	0
TETRABENAZINE	ATOVAQUONE	KBM-7	-23.52	7
AMODIAQUINE	DIHYDROARTEMISININ	KBM-7	-81.3	3
LUMEFANTRINE	ACARBOSE	KBM-7	-23.2	8
ACAMPROSATE	ATOVAQUONE	KBM-7	-29.56	3
MINOXIDIL SULFATE	AMANTADINE	KBM-7	-28.5	4
TETRABENAZINE	MILRINONE	KBM-7	-25.8	8
ALBENDAZOLE	MIGLITOL	KBM-7	-79.71	9
FLUMAZENIL	ATOVAQUONE	KBM-7	-22.98	6
METHYLERGONOVINE	ACETOHYDROXAMIC ACID	KBM-7	-38.17	4
ABACAVIR	D-CYCLOSERINE	KBM-7	-31.86	6
IVERMECTIN	DUTASTERIDE	KBM-7	-17.27	1
OSELTAMIVIR ACID	FENOPROFEN	KBM-7	-24.37	2
GUANFACINE	NALTREXONE	KBM-7	-24.03	6
NITISINONE	GEFITINIB	KBM-7	-78.29	7
IVERMECTIN	LAMOTRIGINE	KBM-7	-20.57	7
RANOLAZINE	CARGLUMIC ACID	KBM-7	-30.61	5
PRIMIDONE	MIGLITOL	KBM-7	-24.72	7
CARMUSTINE	PROGUANIL	KBM-7	-24.86	0
CLOPIDOGREL	TRIMETHOPRIM	KBM-7	-26.38	1
ASENAPINE	RUFINAMIDE	KBM-7	-22.56	4
ZAFIRLUKAST	ENTACAPONE	KBM-7	-26.68	6
METHYCLOTHIAZIDE	6-HYDROXYBUSPIRONE	KBM-7	-24.96	8
OXYPHENONIUM BROMIDE	SAXAGLIPTIN	KBM-7	-24.82	5
ARMODAFINIL	DICHLORPHENAMIDE	KBM-7	-27.95	2
DIETHYLCARBAMAZINE	LUMEFANTRINE	KBM-7	-25.6	7
PENTOLINIUM TARTRATE	NIZATIDINE	KBM-7	-21.45	5
PROBENECID	SITAGLIPTIN	KBM-7	-28.32	3
TRANYLCYPROMINE	RANOLAZINE	KBM-7	-29.45	8
PROPYLTHIOURACIL	ZALEPLON	KBM-7	-25.63	1
DRONEDARONE	ACETOHEXAMIDE	KBM-7	-29.39	7
CEFMENOXIME	GUANADREL	KBM-7	-25.33	4
ASENAPINE	CITALOPRAM	KBM-7	-23.1	6
LEVONORGESTREL	METYROSINE	KBM-7	-24.42	3
SAXAGLIPTIN	CARBOPLATIN	KBM-7	-35.71	2
ILOPROST	SAXAGLIPTIN	KBM-7	-25.27	3
GABAPENTIN	MEBUTAMATE	KBM-7	-26.2	2
PHENSUXIMIDE	ATOVAQUONE	KBM-7	-23.97	5
PHENSUXIMIDE	TINIDAZOLE	KBM-7	-25.03	1
DEXCHLORPHENIRAMINE	RUFINAMIDE	KBM-7	-23.75	1
DIETHYLCARBAMAZINE	TRIHEXYPHENIDYL	KBM-7	-28.1	1
SITAGLIPTIN	CEFMENOXIME	KBM-7	-22.14	2
DIETHYLCARBAMAZINE	CARISOPRODOL	KBM-7	-27.22	7
METRONIDAZOLE	MESALAZINE	KBM-7	-22.25	2
GABAPENTIN	NATEGLINIDE	KBM-7	-22.9	1
GUANFACINE	TOPIRAMATE	KBM-7	-25.88	6
LAMOTRIGINE	TRIOXSALEN	KBM-7	-26.31	8
ZONISAMIDE	ETOMIDATE	KBM-7	-22.8	8
VECURONIUM BROMIDE	TRIFLUOPERAZINE	KBM-7	-27.7	0
DIETHYLCARBAMAZINE	SULFAMETER	KBM-7	-26.88	8
HYDROXYFLUTAMIDE	TOPIRAMATE	KBM-7	-36.22	0
EZETIMIBE	ZALCITABINE	KBM-7	-20.77	2
FENOPROFEN	TRANEXAMIC ACID	KBM-7	-20.47	5
ZALEPLON	TACROLIMUS	KBM-7	-22.13	3
DIETHYLCARBAMAZINE	EFLORNITHINE	KBM-7	-28.53	5
PROPYLTHIOURACIL	CHLORPHENESIN	KBM-7	-31.21	7
METRONIDAZOLE	HYDROXYFLUTAMIDE	KBM-7	-33.84	5
PROBUCOL	RAMELTEON	KBM-7	-22.62	3
AZITHROMYCIN	ILOPROST	KBM-7	-23.91	3
NALTREXONE	DEXCHLORPHENIRAMINE	KBM-7	-24.24	2
NABILONE	PINACIDIL	KBM-7	-21.78	4
NITISINONE	ALTRETAMINE	KBM-7	-33.17	1
TRANEXAMIC ACID	MAPROTILINE	KBM-7	-54.43	2
PENTAMIDINE	CLOPIDOGREL	KBM-7	-34.34	1
3-AMINO-2-OXAZOLIDINONE	METFORMIN	KBM-7	-22.91	2
GUANFACINE	ASENAPINE	KBM-7	-23.74	7
GABAPENTIN	ENDOXIFEN	KBM-7	-46.74	1
MECAMYLAMINE	CILASTATIN	KBM-7	-23.0	6
DIPYRIDAMOLE	RUFINAMIDE	KBM-7	-59.54	9
FENOPROFEN	METRONIDAZOLE	KBM-7	-20.94	8
ACARBOSE	BUSULFAN	KBM-7	-24.08	2
BUSULFAN	VALPROIC ACID	KBM-7	-22.32	8
IVERMECTIN	LUBIPROSTONE	KBM-7	-18.67	8
LAMOTRIGINE	TACROLIMUS	KBM-7	-24.63	6
TRANEXAMIC ACID	SAXAGLIPTIN	KBM-7	-22.98	1
LUBIPROSTONE	TRAZODONE	KBM-7	-29.67	1
CLOFIBRATE	ACETOHYDROXAMIC ACID	KBM-7	-37.97	2
TESTOLACTONE	TACRINE	KBM-7	-22.67	3
THIOTEPA	LAMOTRIGINE	KBM-7	-25.31	4
LAMOTRIGINE	IMIPRAMINE	KBM-7	-26.83	9
OSELTAMIVIR ACID	SN-38	KBM-7	-26.64	3
CILASTATIN	CARISOPRODOL	KBM-7	-24.35	6
PIPERAZINE HEXAHYDRATE	BUSPIRONE	KBM-7	-25.81	4
ISOSORBIDE DINITRATE	LEVAMISOLE	KBM-7	-25.09	2
METHYCLOTHIAZIDE	DIHYDROERGOTAMINE	KBM-7	-23.9	3
LITHIUM CITRATE	CEFMENOXIME	KBM-7	-20.46	5
BOSENTAN	PARGYLINE	KBM-7	-25.6	9
ETHINYL ESTRADIOL	PROBUCOL	KBM-7	-23.92	8
MARAVIROC	TRIFLUOPERAZINE	KBM-7	-25.93	4
CARISOPRODOL	ISOSORBIDE DINITRATE	KBM-7	-26.66	8
THIOTEPA	CHLORZOXAZONE	KBM-7	-64.09	9
IVERMECTIN	ETHINYL ESTRADIOL	KBM-7	-18.58	0
EZETIMIBE	DIPHENIDOL	KBM-7	-23.16	8
PENTOLINIUM TARTRATE	PROBUCOL	KBM-7	-21.5	1
ETHINYL ESTRADIOL	CARISOPRODOL	KBM-7	-26.61	7
ZALEPLON	DEXCHLORPHENIRAMINE	KBM-7	-25.01	1
SILDENAFIL	PENTOSTATIN	KBM-7	-25.13	5
LIOTHYRONINE	ZONISAMIDE	KBM-7	-24.86	4
SORAFENIB	TRAZODONE	KBM-7	-25.91	4
TRANEXAMIC ACID	NALTREXONE	KBM-7	-22.01	4
SULFAMETER	TINIDAZOLE	KBM-7	-25.05	0
ALISKIREN	SORAFENIB	KBM-7	-22.4	5
PENTOLINIUM TARTRATE	NATEGLINIDE	KBM-7	-22.83	2
CHLORAMBUCIL	PYRAZINAMIDE	KBM-7	-83.37	4
ARMODAFINIL	NISOLDIPINE	KBM-7	-23.87	9
ALBENDAZOLE	BUSPIRONE	KBM-7	-79.59	3
CITALOPRAM	CARMUSTINE	KBM-7	-25.14	6
CLOFIBRIC ACID	FEBUXOSTAT	KBM-7	-38.1	0
PROGUANIL	SUMATRIPTAN	KBM-7	-23.98	1
THIABENDAZOLE	CLOFIBRIC ACID	KBM-7	-49.61	7
EZETIMIBE	GALANTAMINE	KBM-7	-22.26	1
SILDENAFIL	PHENPROCOUMON	KBM-7	-31.14	5
NISOLDIPINE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-24.58	6
PRIMIDONE	TRIHEXYPHENIDYL	KBM-7	-26.78	4
PROGUANIL	TRIOXSALEN	KBM-7	-22.68	0
PROGUANIL	THEOPHYLLINE	KBM-7	-24.6	0
PROBUCOL	METHYCLOTHIAZIDE	KBM-7	-22.61	5
PENTOLINIUM TARTRATE	PHENPROCOUMON	KBM-7	-29.83	7
TRANEXAMIC ACID	6-HYDROXYBUSPIRONE	KBM-7	-23.47	5
NABILONE	6-HYDROXYBUSPIRONE	KBM-7	-21.8	9
PHENPROCOUMON	TRIMETHOPRIM	KBM-7	-33.89	6
TRANYLCYPROMINE	SAXAGLIPTIN	KBM-7	-23.89	9
ATENOLOL	CEVIMELINE	KBM-7	-24.52	8
CLOFIBRATE	MEBUTAMATE	KBM-7	-27.54	3
TIAGABINE	THEOPHYLLINE	KBM-7	-33.28	4
THEOPHYLLINE	TIZOXANIDE	KBM-7	-31.56	4
DIPHENIDOL	METYROSINE	KBM-7	-21.71	2
PRAZIQUANTEL	METAXALONE	KBM-7	-25.14	2
VARENICLINE	TRANEXAMIC ACID	KBM-7	-22.04	3
HYDROXYCHLOROQUINE	METAXALONE	KBM-7	-23.17	1
METYROSINE	ISOSORBIDE DINITRATE	KBM-7	-23.18	1
ZONISAMIDE	MINOXIDIL SULFATE	KBM-7	-26.21	4
ASENAPINE	SULFAMETER	KBM-7	-24.57	2
NIZATIDINE	TRANYLCYPROMINE	KBM-7	-22.0	7
CISAPRIDE	MIGLITOL	KBM-7	-24.83	3
SPIRONOLACTONE	TRIOXSALEN	KBM-7	-28.11	7
AZATADINE	TACROLIMUS	KBM-7	-21.56	5
DEXTROMETHORPHAN	CLOFIBRIC ACID	KBM-7	-30.13	9
DEXTROMETHORPHAN	IVERMECTIN	KBM-7	-11.89	6
RILUZOLE	NIZATIDINE	KBM-7	-25.83	6
BACLOFEN	METHYLERGONOVINE	KBM-7	-24.45	7
LUBIPROSTONE	FOMEPIZOLE	KBM-7	-25.29	7
ISOSORBIDE DINITRATE	SILDENAFIL	KBM-7	-25.28	7
TACRINE	FEBUXOSTAT	KBM-7	-28.12	4
SORAFENIB	TOLVAPTAN	KBM-7	-25.35	1
MEMANTINE	MIGLITOL	KBM-7	-25.28	8
ACITRETIN	6-HYDROXYBUSPIRONE	KBM-7	-50.7	5
DIETHYLCARBAMAZINE	ISONIAZID	KBM-7	-27.92	5
SN-38	TESTOSTERONE	KBM-7	-29.52	5
ISOSORBIDE DINITRATE	NALTREXONE	KBM-7	-24.76	5
DIHYDROERGOTAMINE	DIHYDROARTEMISININ	KBM-7	-81.12	9
PALONOSETRON	ACETOHYDROXAMIC ACID	KBM-7	-37.25	2
PRIMIDONE	DEXCHLORPHENIRAMINE	KBM-7	-24.88	6
NISOLDIPINE	PIPERAZINE HEXAHYDRATE	KBM-7	-26.08	9
METYROSINE	MINOXIDIL	KBM-7	-22.01	7
GABAPENTIN	HYDROXYFLUTAMIDE	KBM-7	-33.7	6
VALPROIC ACID	EFLORNITHINE	KBM-7	-24.42	7
PYRAZINOIC ACID	LAMOTRIGINE	KBM-7	-24.38	6
ACETOHYDROXAMIC ACID	ETHINYL ESTRADIOL	KBM-7	-38.77	8
VECURONIUM BROMIDE	GALANTAMINE	KBM-7	-24.84	8
LEVONORGESTREL	METRONIDAZOLE	KBM-7	-25.13	4
VALPROIC ACID	TRIMETHOPRIM	KBM-7	-24.71	8
PENTOLINIUM TARTRATE	TEMOZOLOMIDE	KBM-7	-53.66	8
AZATADINE	RILUZOLE	KBM-7	-26.93	4
LUMEFANTRINE	EFAVIRENZ	KBM-7	-29.68	3
LUMEFANTRINE	RANOLAZINE	KBM-7	-29.87	9
3-AMINO-2-OXAZOLIDINONE	GEFITINIB	KBM-7	-75.79	2
